caption_id,modality,pair_key,source_file,sections,num_existing_qa,caption
e6060add213b,audio,aligned_dataset/use_computer_split/Seg2/use_computer,qa_pairs/aligned/audio_qa_results_aligned.json,audio_qa_pair;audio_qa_pair_2;audio_qa_pair_3,3,"[00:00 - 00:06] A female narrator's voice is heard from the laptop, speaking clearly in German: ""...Frau nach dem Weg."" The audio originates from the laptop speakers directly in front of the camera, providing instruction as part of a language learning exercise. [00:06 - 00:34] Rhythmic, low-volume scratching sounds are heard as the user's hand, positioned in the center, presses a pen against paper to record German notes, with the pen lifting periodically to continue writing as the user references the laptop content."
84a9579bf425,audio,aligned_dataset/use_computer_split/Seg3/use_computer,qa_pairs/aligned/audio_qa_results_aligned.json,audio_qa_pair;audio_qa_pair_2;audio_qa_pair_3,3,"[00:01 - 00:04] A person speaking in German saying ""Entschuldigung, ja?"" while writing in a notebook, the audio is clear and originates from the person's location. [00:04 - 00:08] The speaker continues, saying ""Ich suche eine Bank,"" while actively writing on the notepad with a pen, indicating they are transcribing or following along with the video on their laptop. [00:09 - 00:12] The audio from the laptop video replies in German, ""Die Bank ist da,"" and the person stops writing briefly to look at the screen. [00:12 - 00:17] The person acknowledges the video's content by saying ""Ah, so, danke, tschüss,"" while the video continues to play in the background. [00:20 - 00:25] The narrator from the video speaks clearly, stating ""Walt geht über die Straße, Walt hat die Bank gefunden,"" providing context for the language learning lesson displayed on the laptop."
582ba36fcd80,audio,aligned_dataset/use_computer_split/Seg4/use_computer,qa_pairs/aligned/audio_qa_results_aligned.json,audio_qa_pair;audio_qa_pair_2;audio_qa_pair_3;audio_qa_pair_4,4,"[00:00 – 00:15] A rhythmic, scratching sound is heard as the person writes in a notebook, synchronized with the motion of the pen across the paper. [00:16 – 00:30] A clear, mechanical-sounding computer-generated voice speaks in German: ""Walt hat die Bank gefunden. Walt geht in die Bank. Walter hat Geld abgehoben."" The speech originates from the laptop placed directly behind the notebook, indicating the person is listening to audio content while note-taking."
5a1fc3db843f,audio,aligned_dataset/use_computer_split/Seg5/use_computer,qa_pairs/aligned/audio_qa_results_aligned.json,audio_sound_source_identification,1,[00:00] Soft handling sounds occur while the user manipulates nearby objects.
f9555eb26185,audio,aligned_dataset/use_computer_split/Seg5/use_computer,qa_pairs/aligned/audio_qa_results_aligned.json,audio_sound_characteristics,1,[00:04] Sharper contact sounds occur as an object is placed or adjusted.
1dac987fbd87,audio,aligned_dataset/use_computer_split/Seg6/use_computer,qa_pairs/aligned/audio_qa_results_aligned.json,audio_qa_pair;audio_qa_pair_2;audio_qa_pair_3,3,"[00:15 - 00:29] The speaker narrates a German story about a character named 'Waldi' waiting at a traffic light, with the audio characterized by clear, steady speech at a moderate volume. [00:29 - 00:30] The speaker finishes their sentence and emphasizes the conclusion by sharply tapping the plastic pen against the desk surface, creating a distinct, brief clicking sound."
87f872fd319f,audio,aligned_dataset/walk_upstairs_split/Seg1/walk_upstairs,qa_pairs/aligned/audio_qa_results_aligned.json,audio_qa_pair;audio_qa_pair_2;audio_qa_pair_3,3,"[00:00 – 00:09] Rhythmic, muffled thuds of footsteps on the tile floor and subsequently on the stairs, indicating the user's ascent. The sound is consistent and moderate in volume, suggesting a steady pace as the camera moves up the staircase. [00:23 – 00:29] A sharp, mechanical clicking sound followed by a brief creaking noise, signaling the interaction with a door handle and the opening of a heavy door as the user reaches the top of the stairs and moves into the corridor."
020e72decce1,audio,aligned_dataset/walk_upstairs_split/Seg2/walk_upstairs,qa_pairs/aligned/audio_qa_results_aligned.json,audio_qa_pair;audio_qa_pair_2;audio_qa_pair_3,3,"[00:19 - 00:23] A distinct mechanical clacking sound occurs as the camera wearer reaches out and manually pulls a door handle to open a glass-paned door, transitioning from a brightly lit stairwell into a dimly lit corridor. [00:24 - 00:25] A soft, rhythmic clicking sound follows as the door latch engages and settles back into its frame after being released, signaling the end of the door manipulation."
86522540ab46,audio,aligned_dataset/walk_upstairs_split/Seg3/walk_upstairs,qa_pairs/aligned/audio_qa_results_aligned.json,audio_qa_pair;audio_qa_pair_2;audio_qa_pair_3,3,"[00:08 - 00:10] The camera wearer approaches a door, resulting in a rhythmic, muffled click sound as they manipulate the door handle, followed by the sound of the door latch disengaging. [00:11 - 00:15] As the door swings inward, there is a distinct, low-frequency creak of door hinges, revealing a dark computer lab. [00:17 - 00:20] A soft electronic hum becomes audible as the camera enters the room, accompanied by the faint, rhythmic ticking of a light switch being toggled, leading to the illumination of the room. [00:22 - 00:25] The camera wearer places their hand on a desk, creating a subtle, hollow wooden tapping sound, while the ambient room noise shifts to include the distant whirring of computer cooling fans."
c1f52df2643f,audio,aligned_dataset/wash_cup_and_drink_water_split/Seg1/wash_cup_and_drink_water,qa_pairs/aligned/audio_qa_results_aligned.json,audio_qa_pair;audio_qa_pair_2;audio_qa_pair_3;audio_qa_pair_4,4,"[00:00 - 00:02] A loud, resonant creaking sound occurs as the user pulls open the cupboard door, followed by a slight clink as the mug is grasped from the shelf. [00:12 - 00:14] A soft, rhythmic squishing sound is heard as the user dispenses soap onto the sponge. [00:15 - 00:30] A persistent, abrasive scrubbing sound is audible, characterized by the friction of the sponge against the ceramic surface of the mug, accompanied by the gentle, hollow splashing of water in the sink as the user washes the item."
840c7df12bb7,audio,aligned_dataset/wash_cup_and_drink_water_split/Seg2/wash_cup_and_drink_water,qa_pairs/aligned/audio_qa_results_aligned.json,audio_qa_pair;audio_qa_pair_2;audio_qa_pair_3,3,"[00:00 - 00:06] The sound of a soft, rhythmic friction between a sponge and ceramic mug is heard as the user scrubs the mug's rim and surface in a dimly lit sink area. [00:13 - 00:30] A louder, continuous sound of rushing water fills the space as the faucet is turned on, followed by the clinking of the mug against the sink basin as the user rinses it."
00bc8c80eb41,audio,aligned_dataset/wash_cup_and_drink_water_split/Seg3/wash_cup_and_drink_water,qa_pairs/aligned/audio_qa_results_aligned.json,audio_qa_pair;audio_qa_pair_2;audio_qa_pair_3,3,"[00:00 – 00:04] A soft, low-pitched rushing sound of water fills the air as the user pours liquid from a pitcher into a bottle, with the sound intensifying as the water level rises within the container. [00:09 – 00:12] The splashing sound continues steadily, indicating the water is still flowing into the bottle from the pitcher. [00:27 – 00:30] The sound of rushing water ceases abruptly as the pitcher is pulled away, followed by the faint metallic clink of the pitcher being set down on the surface."
ecc9246840b6,audio,aligned_dataset/wash_cup_and_drink_water_split/Seg4/wash_cup_and_drink_water,qa_pairs/aligned/audio_qa_results_aligned.json,audio_qa_pair;audio_qa_pair_2;audio_qa_pair_3;audio_qa_pair_4,4,"[00:03 – 00:06] A sharp metallic click sound indicates the camera wearer engaging the water dispenser's lever. [00:06 – 00:11] The sound of running water is heard as it flows into a container, indicating the initiation of a filling process. [00:11 – 00:13] A clinking sound occurs as the container is adjusted or potentially strikes the rim of the dispenser. [00:13 – 00:23] The continuous, steady sound of liquid pouring persists while the container is being filled. [00:23 – 00:26] A sudden, sharp metallic thud is heard, signifying the user disengaging the lever and stopping the water flow. [00:26 – 00:29] A final subtle splashing sound occurs as the remaining water settles in the container."
c99ba9e9a7b5,audio,aligned_dataset/wash_cup_split/Seg1/wash_cup,qa_pairs/aligned/audio_qa_results_aligned.json,audio_qa_pair;audio_qa_pair_2;audio_qa_pair_3,3,"[00:00 - 00:03] A soft, crinkling rustle sound is heard as the hand pulls a thin cloth dishtowel away from the rubber gloves, revealing them on the counter. [00:03 - 00:10] A rhythmic, slightly muffled friction sound accompanies the hand as it reaches for and manipulates the rubber gloves, lifting them from the surface. [00:10 - 00:19] A distinct, tight rubber-on-skin friction sound occurs as the user forces their hand into the glove, followed by a series of small, rhythmic sliding sounds as the material settles. [00:19 - 00:22] A final, sharp, high-pitched snapping and stretching sound of rubber occurs as the user pulls and adjusts the cuff of the glove to ensure a secure fit."
ec6872dc0ee8,audio,aligned_dataset/wash_cup_split/Seg2/wash_cup,qa_pairs/aligned/audio_qa_results_aligned.json,audio_qa_pair;audio_qa_pair_2;audio_qa_pair_3;audio_qa_pair_4,4,"[00:01 – 00:04] A distinct metallic clicking sound occurs as the user pulls a green glove on, followed by a sharp clatter when they place an object on the counter. [00:05 – 00:08] The sound of a soft, porous plastic sponge being picked up from the counter is heard, followed by a slight plastic sliding noise as it is returned to its container. [00:09 – 00:12] A rhythmic, squeaky plastic sound is produced as the user grips and lifts a dish soap bottle, followed by a dull thud as it is set back down after dispensing. [00:13 – 00:18] A sharp, high-pitched metallic clink marks the user grabbing a white cup, followed by the continuous, rushing sound of water filling the sink and splashing against the cup as it is rinsed. [00:20 – 00:30] A rhythmic, abrasive scratching sound emerges as the user scrubs the dish with the blue side of the sponge, accompanied by the consistent, low-frequency hum of water flowing from the faucet."
a5f295beb7ae,audio,aligned_dataset/wash_cup_split/Seg3/wash_cup,qa_pairs/aligned/audio_qa_results_aligned.json,audio_qa_pair;audio_qa_pair_2;audio_qa_pair_3,3,"[00:00 – 00:08] A continuous, steady sound of running water is heard as the user washes a blue mug in the sink. [00:08 – 00:29] The sound of the water continues, punctuated by the rhythmic, textured scrubbing of a sponge against the ceramic surface of the mug, indicating the user is cleaning both the interior and exterior of the mug."
160dc75c6943,audio,aligned_dataset/wash_cup_split/Seg4/wash_cup,qa_pairs/aligned/audio_qa_results_aligned.json,audio_sound_source_identification,1,"[00:15] Muffled, rubbery rustling and wet slapping sounds occur as the user removes and handles heavy-duty green gloves... low-frequency thuds when the gloves hit the surface."
3ca6873089b8,audio,aligned_dataset/wash_cup_split/Seg4/wash_cup,qa_pairs/aligned/audio_qa_results_aligned.json,audio_sound_characteristics,1,"[00:04] A continuous, high-pitched rushing sound of water begins as a faucet is turned on. The steady volume indicates a constant flow."
6df22f5b288c,audio,aligned_dataset/wash_cup_split/Seg4/wash_cup,qa_pairs/aligned/audio_qa_results_aligned.json,audio_temporal_attribute,1,[00:04] Rushing water sound begins. [00:11] The rushing water sound is punctuated by rhythmic splashing and wet sloshing.
9d560c549729,audio,aligned_dataset/wash_cup_split/Seg4/wash_cup,qa_pairs/aligned/audio_qa_results_aligned.json,audio_inferential_causality,1,"[00:04] A continuous, high-pitched rushing sound of water begins... signaling a transition to a cleaning or decontamination step."
