anls,answer_length_chars,baseline_gpu_gb,benchmark_type,boolean_accuracy,character_f1,conciseness_violation,ground_truth_answer,incremental_peak_gpu_gb,input_type,judge_error_type,judge_label,judge_model,judge_reason,judge_score,latency_seconds,modality,model_answer,model_key,model_name,normalized_exact_match,numeric_accuracy,pair_key,peak_gpu_gb,provider,qa_id,question,reason,record_id,repetition_flag,repetition_ratio,rouge_l_f1,section,sequence_order_score,set_f1,source_path,status,task_aware_metric,task_aware_reason,task_aware_score,token_f1,token_precision,token_recall
1.0,2,8.428,shared_balanced_frame_count_smoke_v1,1.0,1.0,False,No.,1.655,frame,none,correct,gemini-2.5-flash,Matches the reference.,1.0,0.7018,rgb,No,internvl:InternVL3-8B:frame:064c18f7,models/internvl/InternVL3-8B,1.0,,aligned_dataset/brew_tea_split/Seg1/rgb,10.082,internvl,rgb__aligned_dataset_brew_tea_split_seg1_rgb__dynamic_counting__04,Does the teapot move by itself?,,433f0792773d514902808423,False,0.0,1.0,dynamic_counting,1.0,1.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/internvl_InternVL3-8B.json,answered,boolean_accuracy,Ground truth is a boolean answer.,1.0,1.0,1.0,1.0
1.0,2,8.428,shared_balanced_frame_count_smoke_v1,1.0,1.0,False,No.,1.652,frame,none,correct,gemini-2.5-flash,Matches the reference.,1.0,0.7054,rgb,No,internvl:InternVL3-8B:frame:064c18f7,models/internvl/InternVL3-8B,1.0,,aligned_dataset/brew_tea_split/Seg1/rgb,10.08,internvl,rgb__aligned_dataset_brew_tea_split_seg1_rgb__dynamic_counting__05,Are there any flying insects?,,7f1ad2c4d7b7bede7cf0e731,False,0.0,1.0,dynamic_counting,1.0,1.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/internvl_InternVL3-8B.json,answered,boolean_accuracy,Ground truth is a boolean answer.,1.0,1.0,1.0,1.0
1.0,2,8.428,shared_balanced_frame_count_smoke_v1,1.0,1.0,False,No.,1.655,frame,none,correct,gemini-2.5-flash,Matches the reference.,1.0,0.702,rgb,No,internvl:InternVL3-8B:frame:064c18f7,models/internvl/InternVL3-8B,1.0,,aligned_dataset/brew_tea_split/Seg1/rgb,10.082,internvl,rgb__aligned_dataset_brew_tea_split_seg1_rgb__dynamic_counting__07,Is there more than one person visible?,,f57f82dd510cdfe2bbead34f,False,0.0,1.0,dynamic_counting,1.0,1.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/internvl_InternVL3-8B.json,answered,boolean_accuracy,Ground truth is a boolean answer.,1.0,1.0,1.0,1.0
0.0,1,8.428,shared_balanced_frame_count_smoke_v1,,0.0,False,Multiple times.,1.657,frame,wrong_count,incorrect,gemini-2.5-flash,"Reference states 'Multiple times', which is not a specific count of '3'.",0.0,0.7079,rgb,3,internvl:InternVL3-8B:frame:064c18f7,models/internvl/InternVL3-8B,0.0,,aligned_dataset/brew_tea_split/Seg1/rgb,10.085,internvl,rgb__aligned_dataset_brew_tea_split_seg1_rgb__dynamic_counting__08,How many times does the hand enter the frame?,,3db5e9f8630163c2d6ec0f42,False,0.0,0.0,dynamic_counting,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/internvl_InternVL3-8B.json,answered,token_f1,Counting question.,0.0,0.0,0.0,0.0
0.5714285714285714,29,8.428,shared_balanced_frame_count_smoke_v1,,0.7142857142857143,False,They are lying on a towel on the tea table.,1.662,frame,missing_detail,partially_correct,gemini-2.5-flash,Candidate misses the detail that the sugarcane is on a towel.,0.5,1.0871,rgb,They are placed on the table.,internvl:InternVL3-8B:frame:064c18f7,models/internvl/InternVL3-8B,0.0,,aligned_dataset/brew_tea_split/Seg1/rgb,10.09,internvl,rgb__aligned_dataset_brew_tea_split_seg1_rgb__non_common__01,What is slightly unusual about the placement of the sugarcane stalks?,,bd5f8936aab124245a94fa77,False,0.0,0.6153846153846154,non_common,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/internvl_InternVL3-8B.json,answered,token_f1,General open-ended short answer.,0.6153846153846154,0.6153846153846154,0.8,0.5
1.0,4,8.428,shared_balanced_frame_count_smoke_v1,,1.0,False,Left.,1.659,frame,none,correct,gemini-2.5-flash,Matches the reference.,1.0,0.7127,rgb,left,internvl:InternVL3-8B:frame:064c18f7,models/internvl/InternVL3-8B,1.0,,aligned_dataset/brew_tea_split/Seg1/rgb,10.086,internvl,rgb__aligned_dataset_brew_tea_split_seg1_rgb__navigation__01,Which direction are the sugarcane stalks relative to me?,,edf4a37c9b544c9e1ac210b5,False,0.0,1.0,navigation,1.0,1.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/internvl_InternVL3-8B.json,answered,sequence_order_score,Ordered or temporal answer.,1.0,1.0,1.0,1.0
0.0,4,8.428,shared_balanced_frame_count_smoke_v1,,0.25,False,Behind the cup.,1.664,frame,contradiction,incorrect,gemini-2.5-flash,Candidate provides incorrect spatial relationship.,0.0,0.7075,ir,left,internvl:InternVL3-8B:frame:064c18f7,models/internvl/InternVL3-8B,0.0,,aligned_dataset/brew_tea_split/Seg1/ir,10.091,internvl,ir__aligned_dataset_brew_tea_split_seg1_ir__spatial_reasoning__01,Where is the small glass jar positioned relative to the patterned tea cup?,,25864508d4d42d38e2015d00,False,0.0,0.0,spatial_reasoning,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/internvl_InternVL3-8B.json,answered,token_f1,General open-ended short answer.,0.0,0.0,0.0,0.0
0.0,4,8.428,shared_balanced_frame_count_smoke_v1,,0.28571428571428575,False,To the right.,1.66,frame,contradiction,incorrect,gemini-2.5-flash,Candidate provides incorrect spatial relationship.,0.0,0.7304,event,left,internvl:InternVL3-8B:frame:064c18f7,models/internvl/InternVL3-8B,0.0,,aligned_dataset/brew_tea_split/Seg1/event,10.087,internvl,event__aligned_dataset_brew_tea_split_seg1_event__event_spatial_reasoning__01,Where is the kettle positioned relative to the teapot?,,30c5696fb9aadd20ea0d68e5,False,0.0,0.0,event_spatial_reasoning,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/internvl_InternVL3-8B.json,answered,token_f1,General open-ended short answer.,0.0,0.0,0.0,0.0
0.0,3,8.428,shared_balanced_frame_count_smoke_v1,1.0,0.375,False,"Yes, it is closer.",1.68,frame,none,correct,gemini-2.5-flash,Matches the reference.,1.0,0.6959,depth,Yes,internvl:InternVL3-8B:frame:064c18f7,models/internvl/InternVL3-8B,0.0,,check_mailbox_split/Seg1/check_mailbox,10.107,internvl,depth__check_mailbox_split_seg1_check_mailbox__depth_spatial_reasoning__01,Is the table-like object closer to me than the items on the floor in the further room?,,b7a37f095edd2ced44047a6b,False,0.0,0.4,depth_spatial_reasoning,0.5,0.6666666666666666,outputs/benchmarks/vlm_8frame_aligned/frames_8/internvl_InternVL3-8B.json,answered,boolean_accuracy,Ground truth is a boolean answer.,1.0,0.4,1.0,0.25
0.5,2,8.428,shared_balanced_frame_count_smoke_v1,,0.5,False,96.,1.661,frame,wrong_entity,incorrect,gemini-2.5-flash,Candidate provides an incorrect number.,0.0,0.7669,ir,56,internvl:InternVL3-8B:frame:064c18f7,models/internvl/InternVL3-8B,0.0,0.0,aligned_dataset/brew_tea_split/Seg1/ir,10.089,internvl,ir__aligned_dataset_brew_tea_split_seg1_ir__text_recognition__01,What number is initially displayed on the induction plate's digital screen?,,6d0f2657f108b0c4408f34ad,False,0.0,0.0,text_recognition,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/internvl_InternVL3-8B.json,answered,anls,Text-recognition answer.,0.5,0.0,0.0,0.0
0.0,36,8.428,shared_balanced_frame_count_smoke_v1,,0.6451612903225807,False,Setting up and adjusting tea equipment.,1.656,frame,missing_detail,partially_correct,gemini-2.5-flash,Candidate is too specific and misses the broader sequence of activity described by the reference.,0.5,1.1583,event,The subject is touching the tea pot.,internvl:InternVL3-8B:frame:064c18f7,models/internvl/InternVL3-8B,0.0,,aligned_dataset/brew_tea_split/Seg1/event,10.084,internvl,event__aligned_dataset_brew_tea_split_seg1_event__event_scene_sequence__01,What is the sequence of the subject's activity?,,8eb6dffd272e508a44f2214f,False,0.0,0.1818181818181818,event_scene_sequence,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/internvl_InternVL3-8B.json,answered,sequence_order_score,Ordered or temporal answer.,0.0,0.1818181818181818,0.2,0.16666666666666666
0.0,88,8.428,shared_balanced_frame_count_smoke_v1,,0.4571428571428572,False,From a room through a doorway into a second room.,1.665,frame,wrong_entity,incorrect,gemini-2.5-flash,"Candidate describes camera movement directions, not the sequence of spaces moved through.",0.0,2.0347,depth,"From right to left, then to left to right, then to right to left, then to left to right.",internvl:InternVL3-8B:frame:064c18f7,models/internvl/InternVL3-8B,0.0,,check_mailbox_split/Seg1/check_mailbox,10.093,internvl,depth__check_mailbox_split_seg1_check_mailbox__depth_scene_sequence__01,What is the sequence of spaces I move through?,,7070e8c620a38c965637fefe,True,1.0,0.07692307692307693,depth_scene_sequence,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/internvl_InternVL3-8B.json,answered,sequence_order_score,Ordered or temporal answer.,0.0,0.07692307692307693,0.05263157894736842,0.14285714285714285
1.0,11,8.428,shared_balanced_frame_count_smoke_v1,,1.0,False,Temperature.,1.653,frame,none,correct,gemini-2.5-flash,Matches the reference.,1.0,0.7,ir,temperature,internvl:InternVL3-8B:frame:064c18f7,models/internvl/InternVL3-8B,1.0,,aligned_dataset/brew_tea_split/Seg1/ir,10.081,internvl,ir__aligned_dataset_brew_tea_split_seg1_ir__text_recognition__02,What does this number likely represent?,,bee6f687aeba64ddf3a8905c,False,0.0,1.0,text_recognition,1.0,1.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/internvl_InternVL3-8B.json,answered,anls,Text-recognition answer.,1.0,1.0,1.0,1.0
0.0,1,8.428,shared_balanced_frame_count_smoke_v1,,0.0,False,Four.,1.653,frame,wrong_count,incorrect,gemini-2.5-flash,Candidate provides an incorrect count.,0.0,0.7192,event,2,internvl:InternVL3-8B:frame:064c18f7,models/internvl/InternVL3-8B,0.0,0.0,aligned_dataset/brew_tea_split/Seg1/event,10.081,internvl,event__aligned_dataset_brew_tea_split_seg1_event__event_counting__01,How many tea cups can be counted?,,d4a6fc6ec247fa93a0980fcb,False,0.0,0.0,event_counting,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/internvl_InternVL3-8B.json,answered,numeric_accuracy,Counting question.,0.0,0.0,0.0,0.0
0.0,6,8.428,shared_balanced_frame_count_smoke_v1,,0.13333333333333333,False,Sugarcane.,1.651,frame,wrong_entity,incorrect,gemini-2.5-flash,Candidate identifies a wrong entity.,0.0,0.7666,rgb,bottle,internvl:InternVL3-8B:frame:064c18f7,models/internvl/InternVL3-8B,0.0,,aligned_dataset/brew_tea_split/Seg1/rgb,10.078,internvl,rgb__aligned_dataset_brew_tea_split_seg1_rgb__navigation__07,What is on the far left?,,5f85a768343708d47d7615da,False,0.0,0.0,navigation,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/internvl_InternVL3-8B.json,answered,sequence_order_score,Ordered or temporal answer.,0.0,0.0,0.0,0.0
0.75,9,8.428,shared_balanced_frame_count_smoke_v1,,0.8421052631578948,False,Frame 000570.,1.659,frame,none,correct,gemini-2.5-flash,Matches the reference.,1.0,0.9519,ir,frame 570,internvl:InternVL3-8B:frame:064c18f7,models/internvl/InternVL3-8B,0.0,1.0,aligned_dataset/brew_tea_split/Seg1/ir,10.086,internvl,ir__aligned_dataset_brew_tea_split_seg1_ir__text_recognition__03,Which frame first clearly shows the number '97'?,,b3357258a95ce32cf202cc89,False,0.0,0.5,text_recognition,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/internvl_InternVL3-8B.json,answered,anls,Text-recognition answer.,0.75,0.5,0.5,0.5
0.0,5,8.428,shared_balanced_frame_count_smoke_v1,,0.25,False,One.,1.653,frame,wrong_count,incorrect,gemini-2.5-flash,Candidate provides an incorrect count.,0.0,0.7245,event,Three,internvl:InternVL3-8B:frame:064c18f7,models/internvl/InternVL3-8B,0.0,0.0,aligned_dataset/brew_tea_split/Seg1/event,10.081,internvl,event__aligned_dataset_brew_tea_split_seg1_event__event_counting__02,How many kettles are present?,,a678876f66ce131850f7d05e,False,0.0,0.0,event_counting,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/internvl_InternVL3-8B.json,answered,numeric_accuracy,Counting question.,0.0,0.0,0.0,0.0
0.0,5,8.428,shared_balanced_frame_count_smoke_v1,,0.26666666666666666,False,A red basket.,1.649,frame,wrong_entity,incorrect,gemini-2.5-flash,Candidate identifies a wrong entity.,0.0,0.7071,rgb,Chair,internvl:InternVL3-8B:frame:064c18f7,models/internvl/InternVL3-8B,0.0,,aligned_dataset/brew_tea_split/Seg1/rgb,10.077,internvl,rgb__aligned_dataset_brew_tea_split_seg1_rgb__navigation__08,What is behind the tray?,,098562cecd738f50bef22ed2,False,0.0,0.0,navigation,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/internvl_InternVL3-8B.json,answered,sequence_order_score,Ordered or temporal answer.,0.0,0.0,0.0,0.0
0.0,2,8.428,shared_balanced_frame_count_smoke_v1,,0.0,False,100.,1.664,frame,wrong_entity,incorrect,gemini-2.5-flash,Candidate provides an incorrect number.,0.0,0.7637,ir,99,internvl:InternVL3-8B:frame:064c18f7,models/internvl/InternVL3-8B,0.0,0.0,aligned_dataset/brew_tea_split/Seg1/ir,10.091,internvl,ir__aligned_dataset_brew_tea_split_seg1_ir__text_recognition__04,What number is shown on the display at the very end of the video?,,26312ba40f0d7cfdbded6525,False,0.0,0.0,text_recognition,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/internvl_InternVL3-8B.json,answered,anls,Text-recognition answer.,0.0,0.0,0.0,0.0
0.0,5,8.428,shared_balanced_frame_count_smoke_v1,,0.25,False,One.,1.656,frame,wrong_count,incorrect,gemini-2.5-flash,Candidate provides an incorrect count.,0.0,0.722,event,three,internvl:InternVL3-8B:frame:064c18f7,models/internvl/InternVL3-8B,0.0,0.0,aligned_dataset/brew_tea_split/Seg1/event,10.084,internvl,event__aligned_dataset_brew_tea_split_seg1_event__event_counting__03,How many teapots are in the scene?,,325aefe0d8a29799a9399266,False,0.0,0.0,event_counting,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/internvl_InternVL3-8B.json,answered,numeric_accuracy,Counting question.,0.0,0.0,0.0,0.0
0.0,3,8.428,shared_balanced_frame_count_smoke_v1,1.0,0.4,False,"Yes, it is clear.",1.664,frame,none,correct,gemini-2.5-flash,Matches the reference.,1.0,0.6982,depth,Yes,internvl:InternVL3-8B:frame:064c18f7,models/internvl/InternVL3-8B,0.0,,check_mailbox_split/Seg1/check_mailbox,10.091,internvl,depth__check_mailbox_split_seg1_check_mailbox__depth_navigation__01,Is the pathway through the door clear for movement?,,bf65594b3f825fe622a68f9c,False,0.0,0.4,depth_navigation,0.5,0.6666666666666666,outputs/benchmarks/vlm_8frame_aligned/frames_8/internvl_InternVL3-8B.json,answered,boolean_accuracy,Ground truth is a boolean answer.,1.0,0.4,1.0,0.25
0.0,2,8.428,shared_balanced_frame_count_smoke_v1,0.0,0.0,False,"Yes, they are.",1.664,frame,contradiction,incorrect,gemini-2.5-flash,Candidate contradicts the reference.,0.0,0.6928,depth,No,internvl:InternVL3-8B:frame:064c18f7,models/internvl/InternVL3-8B,0.0,,check_mailbox_split/Seg1/check_mailbox,10.091,internvl,depth__check_mailbox_split_seg1_check_mailbox__depth_dynamic_recognition__01,Is the person moving closer to me?,,a6f56b28950659b77810fac7,False,0.0,0.0,depth_dynamic_recognition,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/internvl_InternVL3-8B.json,answered,boolean_accuracy,Ground truth is a boolean answer.,0.0,0.0,0.0,0.0
0.0,12,8.428,shared_balanced_frame_count_smoke_v1,,0.4210526315789473,False,On the black heating tray surface.,1.653,frame,too_vague,partially_correct,gemini-2.5-flash,"Candidate is less specific, stating 'stove' instead of 'black heating tray surface'.",0.5,0.8348,ir,On the stove,internvl:InternVL3-8B:frame:064c18f7,models/internvl/InternVL3-8B,0.0,,aligned_dataset/brew_tea_split/Seg1/ir,10.081,internvl,ir__aligned_dataset_brew_tea_split_seg1_ir__text_recognition__06,Where are the Chinese characters located?,,32c84b9c8779cc8ff54a58fd,False,0.0,0.28571428571428575,text_recognition,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/internvl_InternVL3-8B.json,answered,anls,Text-recognition answer.,0.0,0.28571428571428575,0.5,0.2
0.0,12,8.428,shared_balanced_frame_count_smoke_v1,,0.37499999999999994,False,Moving through a doorway.,1.662,frame,wrong_entity,incorrect,gemini-2.5-flash,Candidate provides a completely wrong action.,0.0,0.7544,depth,Open mailbox,internvl:InternVL3-8B:frame:064c18f7,models/internvl/InternVL3-8B,0.0,,check_mailbox_split/Seg1/check_mailbox,10.09,internvl,depth__check_mailbox_split_seg1_check_mailbox__depth_action__01,What is my primary action in the video?,,34a19f2818a4dbfeddb93113,False,0.0,0.0,depth_action,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/internvl_InternVL3-8B.json,answered,token_f1,General open-ended short answer.,0.0,0.0,0.0,0.0
0.0,16,8.428,shared_balanced_frame_count_smoke_v1,,0.21428571428571427,False,Around frame 420.,1.659,frame,contradiction,incorrect,gemini-2.5-flash,Candidate's temporal description contradicts the specific frame number provided.,0.0,0.8332,rgb,At the beginning,internvl:InternVL3-8B:frame:064c18f7,models/internvl/InternVL3-8B,0.0,0.0,aligned_dataset/brew_tea_split/Seg1/rgb,10.086,internvl,rgb__aligned_dataset_brew_tea_split_seg1_rgb__dynamic_recognition__01,When does the hand first start interacting with the kettle?,,ac2567c54efcdbcc63cc481e,False,0.0,0.0,dynamic_recognition,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/internvl_InternVL3-8B.json,answered,token_f1,General open-ended short answer.,0.0,0.0,0.0,0.0
0.5,16,8.428,shared_balanced_frame_count_smoke_v1,,0.65,False,To monitor water temperature.,1.66,frame,none,correct,gemini-2.5-flash,Semantically equivalent to the reference.,1.0,0.7661,ir,show temperature,internvl:InternVL3-8B:frame:064c18f7,models/internvl/InternVL3-8B,0.0,,aligned_dataset/brew_tea_split/Seg1/ir,10.087,internvl,ir__aligned_dataset_brew_tea_split_seg1_ir__text_recognition__07,What is the purpose of the digital numbers on the tray?,,265c8418ed1c9286890d2b7a,False,0.0,0.3333333333333333,text_recognition,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/internvl_InternVL3-8B.json,answered,anls,Text-recognition answer.,0.5,0.3333333333333333,0.5,0.25
0.0,2,8.428,shared_balanced_frame_count_smoke_v1,1.0,0.25,False,"No, there are none.",1.668,frame,none,correct,gemini-2.5-flash,Matches the reference.,1.0,0.6894,depth,No,internvl:InternVL3-8B:frame:064c18f7,models/internvl/InternVL3-8B,0.0,,check_mailbox_split/Seg1/check_mailbox,10.095,internvl,depth__check_mailbox_split_seg1_check_mailbox__depth_non_common__01,Are there any floating objects or impossible geometry in the scene?,,7c771d56ef43cbd67a14b600,False,0.0,0.4,depth_non_common,0.5,0.6666666666666666,outputs/benchmarks/vlm_8frame_aligned/frames_8/internvl_InternVL3-8B.json,answered,boolean_accuracy,Ground truth is a boolean answer.,1.0,0.4,1.0,0.25
0.0,18,8.428,shared_balanced_frame_count_smoke_v1,,0.4166666666666667,False,Moving it.,1.652,frame,contradiction,incorrect,gemini-2.5-flash,"Candidate describes a specific action, while reference provides a general movement description.",0.0,0.8383,rgb,Opening the kettle,internvl:InternVL3-8B:frame:064c18f7,models/internvl/InternVL3-8B,0.0,,aligned_dataset/brew_tea_split/Seg1/rgb,10.08,internvl,rgb__aligned_dataset_brew_tea_split_seg1_rgb__action__01,What am I doing with my hand?,,733b58daa868806a58e661d0,False,0.0,0.0,action,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/internvl_InternVL3-8B.json,answered,token_f1,General open-ended short answer.,0.0,0.0,0.0,0.0
0.0,8,8.428,shared_balanced_frame_count_smoke_v1,,0.37037037037037035,False,An exterior stairwell.,1.669,frame,wrong_entity,incorrect,gemini-2.5-flash,"Candidate describes a basic geometric shape, not the primary geometric structure like a stairwell.",0.0,0.759,depth,Cylinder,internvl:InternVL3-8B:frame:064c18f7,models/internvl/InternVL3-8B,0.0,,check_mailbox_split/Seg2/check_mailbox,10.097,internvl,depth__check_mailbox_split_seg2_check_mailbox__depth_object_recognition__01,What is the primary geometric structure visible in front of me?,,b9c32530a015b115c32c1cd6,False,0.0,0.0,depth_object_recognition,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/internvl_InternVL3-8B.json,answered,token_f1,General open-ended short answer.,0.0,0.0,0.0,0.0
0.0,6,8.428,shared_balanced_frame_count_smoke_v1,,0.5714285714285715,False,The silver kettle.,1.651,frame,none,correct,gemini-2.5-flash,Semantically equivalent to the reference.,1.0,0.7683,rgb,kettle,internvl:InternVL3-8B:frame:064c18f7,models/internvl/InternVL3-8B,0.0,,aligned_dataset/brew_tea_split/Seg1/rgb,10.078,internvl,rgb__aligned_dataset_brew_tea_split_seg1_rgb__action__02,What object am I interacting with?,,afe84c1269f1098a5fe0e1d4,False,0.0,0.6666666666666666,action,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/internvl_InternVL3-8B.json,answered,token_f1,General open-ended short answer.,0.6666666666666666,0.6666666666666666,1.0,0.5
0.0,2,8.428,shared_balanced_frame_count_smoke_v1,,0.0,False,Seven.,1.657,frame,wrong_count,incorrect,gemini-2.5-flash,Candidate provides an incorrect count.,0.0,0.7804,event,10,internvl:InternVL3-8B:frame:064c18f7,models/internvl/InternVL3-8B,0.0,0.0,aligned_dataset/brew_tea_split/Seg1/event,10.085,internvl,event__aligned_dataset_brew_tea_split_seg1_event__event_counting__08,How many distinct pieces of teaware are there total?,,27835b4b4c66850a58bce022,False,0.0,0.0,event_counting,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/internvl_InternVL3-8B.json,answered,numeric_accuracy,Counting question.,0.0,0.0,0.0,0.0
