source_qa_id,question,source_modality,source_section,ground_truth_answer,rgb_score,rgb_rank,ir_score,ir_rank,event_score,event_rank,depth_score,depth_rank
depth__cut_potato_and_carrot_split_seg2_cut_potato_and_carrot__depth_spatial_reasoning__01,Are the bottles in front of or behind the container of brushes?,depth,depth_spatial_reasoning,In front of.,0.5,1,0.5,1,0.0,2,0.0,2
depth__cut_potato_and_carrot_split_seg3_cut_potato_and_carrot__depth_action__01,What is the primary action performed by the hands?,depth,depth_action,Manipulating an object.,0.0,1,0.0,1,0.0,1,0.0,1
depth__cut_potato_and_carrot_split_seg3_cut_potato_and_carrot__depth_counting__01,How many distinct bottles are visible at the bottom left of the scene?,depth,depth_counting,Two.,0.0,1,0.0,1,0.0,1,0.0,1
depth__cut_potato_and_carrot_split_seg3_cut_potato_and_carrot__depth_navigation__01,Is there a navigable path forward in this scene?,depth,depth_navigation,No.,1.0,1,1.0,1,1.0,1,1.0,1
depth__cut_potato_and_carrot_split_seg3_cut_potato_and_carrot__depth_non_common__01,Are there any objects in the scene that appear to be floating or intersecting impossibly?,depth,depth_non_common,No.,1.0,1,1.0,1,1.0,1,1.0,1
depth__cut_potato_and_carrot_split_seg3_cut_potato_and_carrot__depth_scene_sequence__01,Does the camera move into any other rooms during the video?,depth,depth_scene_sequence,No.,1.0,1,1.0,1,1.0,1,1.0,1
depth__cut_potato_and_carrot_split_seg3_cut_potato_and_carrot__depth_spatial_reasoning__01,Is the dish brush positioned in front of or behind the cylindrical container?,depth,depth_spatial_reasoning,Behind the container.,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1
depth__cut_potato_and_carrot_split_seg4_cut_potato_and_carrot__depth_action__01,What is the primary task I am performing in the scene?,depth,depth_action,Organizing dishes.,0.0,2,0.5,1,0.5,1,0.0,2
depth__cut_potato_and_carrot_split_seg4_cut_potato_and_carrot__depth_action__03,How does my hand position change relative to the rack?,depth,depth_action,My hand moves from the middle-depth toward the near-depth.,0.28571428571428575,3,0.39999999999999997,1,0.28571428571428575,3,0.3157894736842105,2
depth__cut_potato_and_carrot_split_seg4_cut_potato_and_carrot__depth_action__04,Am I moving objects toward or away from the camera?,depth,depth_action,Both.,0.0,1,0.0,1,0.0,1,0.0,1
depth__cut_potato_and_carrot_split_seg4_cut_potato_and_carrot__depth_action__07,Is my movement primarily horizontal or depth-oriented?,depth,depth_action,Depth-oriented.,1.0,1,1.0,1,1.0,1,1.0,1
depth__cut_potato_and_carrot_split_seg4_cut_potato_and_carrot__depth_counting__06,What is the total count of identifiable kitchen items?,depth,depth_counting,Seven.,0.0,1,0.0,1,0.0,1,0.0,1
depth__cut_potato_and_carrot_split_seg4_cut_potato_and_carrot__depth_dynamic_counting__01,How many independent humans enter my view?,depth,depth_dynamic_counting,Zero.,0.0,1,0.0,1,0.0,1,0.0,1
depth__cut_potato_and_carrot_split_seg4_cut_potato_and_carrot__depth_dynamic_counting__02,How many dynamic objects are moving independently of my actions?,depth,depth_dynamic_counting,Zero.,0.0,1,0.0,1,0.0,1,0.0,1
depth__cut_potato_and_carrot_split_seg4_cut_potato_and_carrot__depth_dynamic_recognition__01,Is there any object moving toward me independently?,depth,depth_dynamic_recognition,No.,1.0,1,1.0,1,1.0,1,1.0,1
depth__cut_potato_and_carrot_split_seg4_cut_potato_and_carrot__depth_dynamic_recognition__03,Does any object vanish behind a larger structure?,depth,depth_dynamic_recognition,No.,1.0,1,1.0,1,1.0,1,1.0,1
depth__cut_potato_and_carrot_split_seg4_cut_potato_and_carrot__depth_dynamic_recognition__04,Is the plate moving away from me as I place it down?,depth,depth_dynamic_recognition,Yes.,0.0,1,0.0,1,0.0,1,0.0,1
depth__cut_potato_and_carrot_split_seg4_cut_potato_and_carrot__depth_dynamic_recognition__07,Do I manipulate objects at a consistent depth?,depth,depth_dynamic_recognition,"No, I vary the depth.",0.4,1,0.4,1,0.4,1,0.4,1
depth__cut_potato_and_carrot_split_seg4_cut_potato_and_carrot__depth_dynamic_recognition__08,Does the sink area change its depth position?,depth,depth_dynamic_recognition,No.,1.0,1,1.0,1,1.0,1,1.0,1
depth__cut_potato_and_carrot_split_seg4_cut_potato_and_carrot__depth_non_common__01,Are there any floating objects in the scene?,depth,depth_non_common,No floating objects.,0.5,1,0.5,1,0.5,1,0.5,1
depth__cut_potato_and_carrot_split_seg4_cut_potato_and_carrot__depth_spatial_reasoning__01,Is the dish rack closer to me than the bottles on the surface?,depth,depth_spatial_reasoning,"No, it is farther.",0.0,2,0.0,2,0.0,2,0.4,1
depth__cut_potato_and_carrot_split_seg5_cut_potato_and_carrot__depth_action__01,What action am I performing with my hand?,depth,depth_action,Picking up a cutting board.,0.4,1,0.4,1,0.4,1,0.4,1
depth__cut_potato_and_carrot_split_seg5_cut_potato_and_carrot__depth_action__02,Which object am I interacting with in the foreground?,depth,depth_action,The cutting board.,0.0,1,0.0,1,0.0,1,0.0,1
depth__cut_potato_and_carrot_split_seg5_cut_potato_and_carrot__depth_action__05,Do I place the object down during the sequence?,depth,depth_action,No.,1.0,1,1.0,1,0.0,2,0.0,2
depth__cut_potato_and_carrot_split_seg5_cut_potato_and_carrot__depth_action__06,Does my hand remain in the near-field throughout the action?,depth,depth_action,Yes.,1.0,1,1.0,1,1.0,1,1.0,1
depth__cut_potato_and_carrot_split_seg5_cut_potato_and_carrot__depth_action__07,What is the spatial effect of my movement on the cutting board?,depth,depth_action,It is lifted from the counter.,0.0,2,0.16666666666666666,1,0.0,2,0.0,2
depth__cut_potato_and_carrot_split_seg5_cut_potato_and_carrot__depth_action__08,Am I holding the object with one hand?,depth,depth_action,Yes.,1.0,1,1.0,1,1.0,1,1.0,1
depth__cut_potato_and_carrot_split_seg5_cut_potato_and_carrot__depth_counting__01,How many bottles are visible in the scene based on depth layers?,depth,depth_counting,4 bottles.,0.0,1,0.0,1,0.0,1,0.0,1
depth__cut_potato_and_carrot_split_seg5_cut_potato_and_carrot__depth_counting__02,How many distinct objects on the counter can be counted?,depth,depth_counting,8 distinct objects.,0.0,1,0.0,1,0.0,1,0.0,1
depth__cut_potato_and_carrot_split_seg5_cut_potato_and_carrot__depth_counting__03,Are there more than three containers visible on the surface?,depth,depth_counting,Yes.,0.0,1,0.0,1,0.0,1,0.0,1
depth__cut_potato_and_carrot_split_seg5_cut_potato_and_carrot__depth_counting__05,Is there one or multiple cutting boards visible?,depth,depth_counting,One.,1.0,1,1.0,1,1.0,1,1.0,1
depth__cut_potato_and_carrot_split_seg5_cut_potato_and_carrot__depth_counting__07,How many stationary items are placed on the counter area?,depth,depth_counting,8 items.,0.0,1,0.0,1,0.0,1,0.0,1
depth__cut_potato_and_carrot_split_seg5_cut_potato_and_carrot__depth_dynamic_counting__01,How many moving people are observed in the sequence?,depth,depth_dynamic_counting,Zero.,0.0,1,0.0,1,0.0,1,0.0,1
depth__cut_potato_and_carrot_split_seg5_cut_potato_and_carrot__depth_dynamic_counting__02,Are there any other entities besides my hand that change position?,depth,depth_dynamic_counting,No.,1.0,1,0.0,2,0.0,2,1.0,1
depth__cut_potato_and_carrot_split_seg5_cut_potato_and_carrot__depth_dynamic_counting__03,How many times does an object shift its depth position?,depth,depth_dynamic_counting,Zero.,0.0,1,0.0,1,0.0,1,0.0,1
depth__cut_potato_and_carrot_split_seg5_cut_potato_and_carrot__depth_dynamic_counting__05,Does any entity other than my hand enter the scene?,depth,depth_dynamic_counting,No.,1.0,1,1.0,1,1.0,1,1.0,1
depth__cut_potato_and_carrot_split_seg5_cut_potato_and_carrot__depth_dynamic_counting__07,Are there any entities moving toward me?,depth,depth_dynamic_counting,No.,1.0,1,1.0,1,1.0,1,1.0,1
depth__cut_potato_and_carrot_split_seg5_cut_potato_and_carrot__depth_dynamic_counting__08,How many dynamic entities are counted throughout the entire sequence?,depth,depth_dynamic_counting,One (my hand).,0.0,1,0.0,1,0.0,1,0.0,1
depth__cut_potato_and_carrot_split_seg5_cut_potato_and_carrot__depth_dynamic_recognition__01,What is the distance range of my hand?,depth,depth_dynamic_recognition,Near-depth range.,0.0,1,0.0,1,0.0,1,0.0,1
depth__cut_potato_and_carrot_split_seg5_cut_potato_and_carrot__depth_dynamic_recognition__02,Does my hand move toward or away from me initially?,depth,depth_dynamic_recognition,Toward.,1.0,1,1.0,1,1.0,1,1.0,1
depth__cut_potato_and_carrot_split_seg5_cut_potato_and_carrot__depth_dynamic_recognition__04,Does the hand disappear at any point in the sequence?,depth,depth_dynamic_recognition,No.,0.0,2,0.0,2,0.0,2,1.0,1
depth__cut_potato_and_carrot_split_seg5_cut_potato_and_carrot__depth_dynamic_recognition__06,Does my hand move to a further depth layer at the end?,depth,depth_dynamic_recognition,Yes.,1.0,1,1.0,1,1.0,1,0.0,2
depth__cut_potato_and_carrot_split_seg5_cut_potato_and_carrot__depth_dynamic_recognition__07,Is there any other object moving in the background?,depth,depth_dynamic_recognition,No.,1.0,1,1.0,1,1.0,1,1.0,1
depth__cut_potato_and_carrot_split_seg5_cut_potato_and_carrot__depth_navigation__01,Is there a navigable path or corridor I am moving through?,depth,depth_navigation,"No, it is a static workspace.",0.33333333333333337,1,0.33333333333333337,1,0.0,2,0.33333333333333337,1
depth__cut_potato_and_carrot_split_seg5_cut_potato_and_carrot__depth_non_common__01,Are there any floating or unnaturally ordered objects in the scene?,depth,depth_non_common,No.,1.0,1,1.0,1,1.0,1,1.0,1
depth__cut_potato_and_carrot_split_seg5_cut_potato_and_carrot__depth_object_recognition__01,What is the primary rectangular object I am holding in the foreground?,depth,depth_object_recognition,A cutting board.,0.0,2,1.0,1,0.0,2,0.0,2
depth__cut_potato_and_carrot_split_seg5_cut_potato_and_carrot__depth_scene_sequence__01,Does my position in the kitchen change throughout the video?,depth,depth_scene_sequence,"No, it remains stationary.",0.0,2,0.0,2,0.0,2,0.4,1
depth__cut_potato_and_carrot_split_seg5_cut_potato_and_carrot__depth_spatial_reasoning__01,Is the cutting board I'm holding closer or further than the kitchen bowls behind it?,depth,depth_spatial_reasoning,Closer.,1.0,1,1.0,1,1.0,1,1.0,1
depth__make_coffee_split_seg1_make_coffee__depth_action__01,What action is being performed by the camera operator?,depth,depth_action,Navigating toward the shelf.,0.0,1,0.0,1,0.0,1,0.0,1
depth__make_coffee_split_seg1_make_coffee__depth_dynamic_counting__01,How many moving people appear in the video?,depth,depth_dynamic_counting,Zero.,0.0,1,0.0,1,0.0,1,0.0,1
depth__make_coffee_split_seg1_make_coffee__depth_dynamic_recognition__01,Are there any moving objects in the field of view?,depth,depth_dynamic_recognition,No.,0.0,2,0.0,2,1.0,1,1.0,1
depth__make_coffee_split_seg1_make_coffee__depth_navigation__01,Is the path between the table and the shelf navigable?,depth,depth_navigation,"Yes, it is navigable.",0.4,1,0.4,1,0.4,1,0.4,1
depth__make_coffee_split_seg1_make_coffee__depth_non_common__01,Are there any floating objects in this scene?,depth,depth_non_common,No.,1.0,1,1.0,1,1.0,1,1.0,1
depth__make_coffee_split_seg1_make_coffee__depth_object_recognition__01,"Which object is situated closer to me, the table or the shelf unit?",depth,depth_object_recognition,The table.,1.0,1,1.0,1,1.0,1,1.0,1
depth__make_coffee_split_seg1_make_coffee__depth_scene_sequence__01,Does the camera move from the table area toward the shelf unit?,depth,depth_scene_sequence,Yes.,1.0,1,1.0,1,1.0,1,1.0,1
depth__make_coffee_split_seg1_make_coffee__depth_spatial_reasoning__01,Is the chair closer to me than the shelf unit?,depth,depth_spatial_reasoning,"Yes, the chair is closer.",0.4,1,0.4,1,0.4,1,0.4,1
depth__make_coffee_split_seg2_make_coffee__depth_counting__01,How many distinct objects can be identified on the workspace surface based on depth?,depth,depth_counting,Four.,0.0,1,0.0,1,0.0,1,0.0,1
depth__make_coffee_split_seg2_make_coffee__depth_dynamic_counting__01,How many other people or moving entities besides me are visible in the depth stream?,depth,depth_dynamic_counting,Zero.,0.0,1,0.0,1,0.0,1,0.0,1
depth__make_coffee_split_seg2_make_coffee__depth_dynamic_recognition__01,Are my hands moving toward the cylindrical container at the start of the sequence?,depth,depth_dynamic_recognition,"Yes, they are.",0.0,2,0.5,1,0.5,1,0.5,1
depth__make_coffee_split_seg2_make_coffee__depth_navigation__01,Is there a navigable path visible beyond the immediate workspace area?,depth,depth_navigation,No.,1.0,1,1.0,1,1.0,1,1.0,1
depth__make_coffee_split_seg2_make_coffee__depth_non_common__01,Are there any floating objects or physically impossible depth structures in the scene?,depth,depth_non_common,No.,1.0,1,1.0,1,1.0,1,1.0,1
depth__make_coffee_split_seg2_make_coffee__depth_object_recognition__01,Which object in the workspace is the furthest away from me based on the depth map?,depth,depth_object_recognition,The cylindrical container.,0.0,1,0.0,1,0.0,1,0.0,1
depth__make_coffee_split_seg2_make_coffee__depth_scene_sequence__01,Does the camera move into a different room during the recording?,depth,depth_scene_sequence,"No, it remains stationary.",0.4,1,0.4,1,0.4,1,0.4,1
depth__make_coffee_split_seg2_make_coffee__depth_spatial_reasoning__01,Is the cylindrical container located in front of or behind the lamp head in the depth field?,depth,depth_spatial_reasoning,Behind the lamp head.,0.5,1,0.5,1,0.5,1,0.5,1
depth__make_coffee_split_seg3_make_coffee__depth_action__01,What is the primary action I am performing with my hands?,depth,depth_action,Manipulating and adjusting objects.,0.0,1,0.0,1,0.0,1,0.0,1
depth__make_coffee_split_seg3_make_coffee__depth_action__04,Am I adjusting the position of the small container?,depth,depth_action,Yes.,0.0,2,1.0,1,1.0,1,0.0,2
depth__make_coffee_split_seg3_make_coffee__depth_action__05,What is the spatial relationship change when I move the mug?,depth,depth_action,Increased distance between objects.,0.0,1,0.0,1,0.0,1,0.0,1
depth__make_coffee_split_seg3_make_coffee__depth_action__06,Are my hands working together to grasp the circular object?,depth,depth_action,Yes.,1.0,1,1.0,1,1.0,1,1.0,1
depth__make_coffee_split_seg3_make_coffee__depth_counting__01,How many main stationary objects are on the desk?,depth,depth_counting,Five.,0.0,1,0.0,1,0.0,1,0.0,1
depth__make_coffee_split_seg3_make_coffee__depth_counting__06,Are there more than two objects placed on the desk surface?,depth,depth_counting,Yes.,1.0,1,1.0,1,1.0,1,0.0,2
depth__make_coffee_split_seg3_make_coffee__depth_dynamic_counting__03,How many times do the hands interact with the circular object?,depth,depth_dynamic_counting,One.,0.0,1,0.0,1,0.0,1,0.0,1
depth__make_coffee_split_seg3_make_coffee__depth_dynamic_counting__05,Do the hands move between different depth layers during the interaction?,depth,depth_dynamic_counting,Yes.,1.0,1,1.0,1,1.0,1,1.0,1
depth__make_coffee_split_seg3_make_coffee__depth_dynamic_counting__07,Are there any other moving objects besides my hands?,depth,depth_dynamic_counting,No.,1.0,1,1.0,1,1.0,1,1.0,1
depth__make_coffee_split_seg3_make_coffee__depth_dynamic_recognition__01,Do my hands move toward the coffee machine?,depth,depth_dynamic_recognition,Yes.,1.0,1,1.0,1,1.0,1,1.0,1
depth__make_coffee_split_seg3_make_coffee__depth_dynamic_recognition__03,Does a hand move away from the coffee machine at the end of the sequence?,depth,depth_dynamic_recognition,Yes.,1.0,1,1.0,1,1.0,1,1.0,1
depth__make_coffee_split_seg3_make_coffee__depth_dynamic_recognition__04,Are my hands in a static position during the interaction?,depth,depth_dynamic_recognition,No.,1.0,1,1.0,1,1.0,1,1.0,1
depth__make_coffee_split_seg3_make_coffee__depth_dynamic_recognition__06,At what depth do the hands perform the primary interaction?,depth,depth_dynamic_recognition,Medium depth.,0.0,1,0.0,1,0.0,1,0.0,1
depth__make_coffee_split_seg3_make_coffee__depth_dynamic_recognition__07,Do the hands disappear from the scene?,depth,depth_dynamic_recognition,Yes.,1.0,1,1.0,1,1.0,1,0.0,2
depth__make_coffee_split_seg3_make_coffee__depth_navigation__01,Is there a clear path to move past the coffee machine?,depth,depth_navigation,"No, it is blocked.",0.0,1,0.0,1,0.0,1,0.0,1
depth__make_coffee_split_seg3_make_coffee__depth_non_common__01,Are there any floating objects in the scene?,depth,depth_non_common,No.,1.0,1,1.0,1,1.0,1,1.0,1
depth__make_coffee_split_seg3_make_coffee__depth_scene_sequence__01,Does the spatial arrangement of the coffee machine and counter change as I perform my tasks?,depth,depth_scene_sequence,"No, it stays fixed.",0.4,1,0.4,1,0.4,1,0.4,1
depth__make_coffee_split_seg3_make_coffee__depth_spatial_reasoning__01,Are the cylindrical containers closer to the coffee machine or to me?,depth,depth_spatial_reasoning,To the coffee machine.,0.3333333333333333,2,0.8,1,0.3333333333333333,2,0.3333333333333333,2
