input,size,model_family,model,modality,section,section_raw,total,answered,answer_rate,judge_evaluated,task_aware_score,token_f1,bleu_4,rouge_l_f1,meteor,judge_strict_accuracy,judge_soft_accuracy
video,8B,Qwen3-VL,Qwen3-VL-8B-Instruct,ir,counting,counting,177,177,1.0,177,0.4745762711864407,0.11415119720204467,0.5418914927468316,0.11415119720204467,0.05241399089458952,0.480225988700565,0.480225988700565
video,8B,Qwen3-VL,Qwen3-VL-8B-Instruct,ir,dynamic_counting,dynamic_counting,170,170,1.0,170,0.5529411764705883,0.34169000933706817,0.6815703939491099,0.34169000933706817,0.16754682130310566,0.7,0.7
video,8B,Qwen3-VL,Qwen3-VL-8B-Instruct,ir,dynamic_recognition,dynamic_recognition,165,165,1.0,165,0.581361063179245,0.5007615616706526,0.5925001139184273,0.5007615616706526,0.24723323728492436,0.6,0.6090909090909091
video,8B,Qwen3-VL,Qwen3-VL-8B-Instruct,ir,light_change,light_change,176,176,1.0,176,0.3616116522366522,0.2772696867729859,0.5115797430133457,0.2772696867729859,0.1348435487117445,0.4375,0.4375
video,8B,Qwen3-VL,Qwen3-VL-8B-Instruct,ir,light_recognition,light_recognition,52,52,1.0,52,0.2721242388478864,0.24887965935330686,0.20785499787036685,0.24313388074167458,0.15209683661897955,0.4807692307692308,0.5480769230769231
video,8B,Qwen3-VL,Qwen3-VL-8B-Instruct,ir,navigation,navigation,165,165,1.0,165,0.29393939393939394,0.28890793074587545,0.38694527563265374,0.28460297644092114,0.14727038271229162,0.48484848484848486,0.5
video,8B,Qwen3-VL,Qwen3-VL-8B-Instruct,ir,non_common,non_common,56,56,1.0,56,0.842687074829932,0.44263976763976765,0.3368930438295249,0.44263976763976765,0.20454841898833004,0.8571428571428571,0.875
video,8B,Qwen3-VL,Qwen3-VL-8B-Instruct,ir,object_recognition,object_recognition,51,51,1.0,51,0.2682879212290977,0.323035019574812,0.28308567851149125,0.30337780891414107,0.17671084428499248,0.43137254901960786,0.5784313725490197
video,8B,Qwen3-VL,Qwen3-VL-8B-Instruct,ir,scene_sequence,scene_sequence,177,177,1.0,177,0.24595103578154426,0.26816474859382067,0.3086777360451456,0.26599586211564635,0.1450902550713357,0.4632768361581921,0.5310734463276836
video,8B,Qwen3-VL,Qwen3-VL-8B-Instruct,ir,spatial_reasoning,spatial_reasoning,50,50,1.0,50,0.2816056721056721,0.24555805305805303,0.08489098132829995,0.2438913863913864,0.13868305107816858,0.58,0.62
video,8B,Qwen3-VL,Qwen3-VL-8B-Instruct,ir,text_recognition,text_recognition,159,159,1.0,159,0.5460530735746231,0.40929788189777094,0.39881046491991695,0.4085579632888179,0.22407614997967895,0.6918238993710691,0.6981132075471698
video,8B,Qwen3-VL,Qwen3-VL-8B-Instruct,rgb,action,action,266,266,1.0,266,0.4202753441870973,0.3472217735731363,0.3312021664527109,0.34300262179759355,0.17023682415209965,0.6766917293233082,0.7330827067669173
video,8B,Qwen3-VL,Qwen3-VL-8B-Instruct,rgb,counting,counting,273,273,1.0,273,0.5494505494505495,0.08998760702057405,0.535610015373487,0.08998760702057405,0.03886847490441223,0.5531135531135531,0.5567765567765568
video,8B,Qwen3-VL,Qwen3-VL-8B-Instruct,rgb,dynamic_counting,dynamic_counting,279,279,1.0,279,0.617283950617284,0.30213114245372313,0.5792745362576193,0.30213114245372313,0.1440265661288249,0.7240143369175627,0.7293906810035843
video,8B,Qwen3-VL,Qwen3-VL-8B-Instruct,rgb,dynamic_recognition,dynamic_recognition,157,157,1.0,157,0.40152158527954707,0.24363896244553304,0.316209692431085,0.24363896244553304,0.10888748414038282,0.46496815286624205,0.4968152866242038
video,8B,Qwen3-VL,Qwen3-VL-8B-Instruct,rgb,light_change,light_change,288,288,1.0,288,0.45100308641975306,0.30167438940416885,0.4086102643410401,0.300754398900845,0.13890070174353872,0.5069444444444444,0.5086805555555556
video,8B,Qwen3-VL,Qwen3-VL-8B-Instruct,rgb,light_recognition,light_recognition,54,54,1.0,54,0.33001175778953556,0.35042621987066436,0.314731767320608,0.3467225161669606,0.1771892410981369,0.5925925925925926,0.6296296296296297
video,8B,Qwen3-VL,Qwen3-VL-8B-Instruct,rgb,navigation,navigation,273,273,1.0,273,0.30952380952380953,0.26550122297223155,0.2573654513716812,0.26300084083384034,0.13212567864236166,0.5347985347985348,0.5659340659340659
video,8B,Qwen3-VL,Qwen3-VL-8B-Instruct,rgb,non_common,non_common,68,68,1.0,68,0.803398603030956,0.4460807982866806,0.34210386960390826,0.444242562992563,0.2115098548790445,0.8382352941176471,0.8455882352941176
video,8B,Qwen3-VL,Qwen3-VL-8B-Instruct,rgb,object_recognition,object_recognition,50,50,1.0,50,0.34647619047619044,0.36770314675577837,0.421933031760536,0.36372166527429683,0.1766245076584564,0.6,0.67
video,8B,Qwen3-VL,Qwen3-VL-8B-Instruct,rgb,scene_sequence,scene_sequence,303,303,1.0,303,0.2502200220022002,0.26945121189543825,0.258934053898658,0.2648787785743171,0.13967590099710392,0.4752475247524752,0.528052805280528
video,8B,Qwen3-VL,Qwen3-VL-8B-Instruct,rgb,spatial_reasoning,spatial_reasoning,51,51,1.0,51,0.30797299417769275,0.3081597355409047,0.28477831799157466,0.3081597355409047,0.16005369969821437,0.6666666666666666,0.6764705882352942
video,8B,Qwen3-VL,Qwen3-VL-8B-Instruct,rgb,text_recognition,text_recognition,256,256,1.0,256,0.3736048315048144,0.2853535146914228,0.38054271646527976,0.2852761632062743,0.17114870007049787,0.49609375,0.509765625
