answer_rate,answered,bleu_4,input_modality,judge_evaluated,judge_soft_accuracy,judge_strict_accuracy,meteor,model_name,provider,rouge_l_f1,source_modality,source_section,status_counts,task_aware_score,token_f1,total
1.0,156,0.3317140954810908,ir,156,0.47435897435897434,0.4423076923076923,0.12715424869378866,models/qwen/Qwen3-VL-4B-Instruct,qwen_vl,0.26647649003418233,rgb,dynamic_recognition,{'answered': 156},0.39696035801805035,0.26647649003418233,156
1.0,156,0.3323936310302986,rgb,156,0.46153846153846156,0.4230769230769231,0.12370374637861188,models/qwen/Qwen3-VL-4B-Instruct,qwen_vl,0.2542468623633782,rgb,dynamic_recognition,{'answered': 156},0.4048139768728004,0.25563744708729624,156
1.0,280,0.41124843433727903,depth,280,0.5535714285714286,0.5535714285714286,0.17522024934419195,models/qwen/Qwen3-VL-4B-Instruct,qwen_vl,0.37205632952481693,rgb,light_change,{'answered': 280},0.5187445887445887,0.3728499803184677,280
1.0,280,0.4129659184395089,event,280,0.5696428571428571,0.5678571428571428,0.17463914847444903,models/qwen/Qwen3-VL-4B-Instruct,qwen_vl,0.3706188245935783,rgb,light_change,{'answered': 280},0.5244047619047619,0.3710156499904037,280
1.0,280,0.40483125331244424,ir,280,0.5232142857142857,0.5214285714285715,0.14812214710814162,models/qwen/Qwen3-VL-4B-Instruct,qwen_vl,0.31903300676204405,rgb,light_change,{'answered': 280},0.475515873015873,0.32044087425686807,280
1.0,280,0.407870946435421,rgb,280,0.5589285714285714,0.5535714285714286,0.16162777008947915,models/qwen/Qwen3-VL-4B-Instruct,qwen_vl,0.3459417061392308,rgb,light_change,{'answered': 280},0.5011507936507936,0.34687338315786437,280
1.0,53,0.3029445533923411,depth,53,0.5188679245283019,0.4716981132075472,0.09882796204244265,models/qwen/Qwen3-VL-4B-Instruct,qwen_vl,0.1935473331699747,rgb,light_recognition,{'answered': 53},0.19396662038171472,0.20151379019303547,53
1.0,53,0.3601461062546197,event,53,0.44339622641509435,0.39622641509433965,0.11521065067573481,models/qwen/Qwen3-VL-4B-Instruct,qwen_vl,0.19537422744969915,rgb,light_recognition,{'answered': 53},0.18191211304418853,0.19956709956709956,53
1.0,53,0.35559947664373337,ir,53,0.46226415094339623,0.41509433962264153,0.1483646453624379,models/qwen/Qwen3-VL-4B-Instruct,qwen_vl,0.2670709793351303,rgb,light_recognition,{'answered': 53},0.26235399820305483,0.2708445642407907,53
1.0,53,0.3340710302874476,rgb,53,0.625,0.5961538461538461,0.17068738951195458,models/qwen/Qwen3-VL-4B-Instruct,qwen_vl,0.30123063519289933,rgb,light_recognition,{'answered': 53},0.2888167388167388,0.30919709221596015,53
1.0,270,0.23885400937154985,depth,270,0.4203703703703704,0.40370370370370373,0.08075077563280966,models/qwen/Qwen3-VL-4B-Instruct,qwen_vl,0.18397455770049864,rgb,navigation,{'answered': 270},0.2351851851851852,0.18544428139244457,270
1.0,270,0.25239179292359787,event,270,0.44814814814814813,0.42962962962962964,0.09475653948010843,models/qwen/Qwen3-VL-4B-Instruct,qwen_vl,0.20828699945018175,rgb,navigation,{'answered': 270},0.24259259259259258,0.21009100441208145,270
1.0,270,0.2594296445333344,ir,270,0.5981481481481481,0.5703703703703704,0.1284299687068734,models/qwen/Qwen3-VL-4B-Instruct,qwen_vl,0.2695575084625652,rgb,navigation,{'answered': 270},0.30833333333333335,0.2715034226307016,270
1.0,270,0.2601450291874849,rgb,270,0.5777777777777777,0.5481481481481482,0.12252572398023248,models/qwen/Qwen3-VL-4B-Instruct,qwen_vl,0.25513448083078677,rgb,navigation,{'answered': 270},0.30462962962962964,0.2573410972596254,270
1.0,67,0.3399079745527112,depth,67,0.835820895522388,0.835820895522388,0.1984488784541997,models/qwen/Qwen3-VL-4B-Instruct,qwen_vl,0.433594059340328,rgb,non_common,{'answered': 67},0.8108160496220198,0.433594059340328,67
1.0,67,0.3382353402757653,event,67,0.8507462686567164,0.8507462686567164,0.2044880873929769,models/qwen/Qwen3-VL-4B-Instruct,qwen_vl,0.435387159004521,rgb,non_common,{'answered': 67},0.7971572711477675,0.43768337025595616,67
1.0,67,0.33944738629079646,ir,67,0.8656716417910447,0.8656716417910447,0.20525163701232468,models/qwen/Qwen3-VL-4B-Instruct,qwen_vl,0.44344362105556134,rgb,non_common,{'answered': 67},0.8155650319829424,0.44344362105556134,67
1.0,67,0.3431074716939891,rgb,67,0.9029850746268657,0.8955223880597015,0.21234869508397086,models/qwen/Qwen3-VL-4B-Instruct,qwen_vl,0.45042446377618345,rgb,non_common,{'answered': 67},0.8356004259638263,0.4517223223096033,67
1.0,49,0.3692988270614482,depth,49,0.1836734693877551,0.16326530612244897,0.08431831139341563,models/qwen/Qwen3-VL-4B-Instruct,qwen_vl,0.1326957503649233,rgb,object_recognition,{'answered': 49},0.13142678123881132,0.13796785920846072,49
1.0,49,0.4174030360052983,event,49,0.2755102040816326,0.24489795918367346,0.08251760600879807,models/qwen/Qwen3-VL-4B-Instruct,qwen_vl,0.14871455828708294,rgb,object_recognition,{'answered': 49},0.13205282112845138,0.15048918117971827,49
1.0,49,0.45336051020630513,ir,49,0.5,0.4166666666666667,0.13507052240295797,models/qwen/Qwen3-VL-4B-Instruct,qwen_vl,0.2500654107796965,rgb,object_recognition,{'answered': 49},0.23175973686177767,0.2565037003812514,49
1.0,49,0.4885705507718952,rgb,49,0.6666666666666666,0.6041666666666666,0.20651772720318834,models/qwen/Qwen3-VL-4B-Instruct,qwen_vl,0.3866994849888007,rgb,object_recognition,{'answered': 49},0.36137026239067055,0.3944188064836324,49
1.0,298,0.22209863160981227,depth,298,0.2835570469798658,0.2651006711409396,0.06580914394781763,models/qwen/Qwen3-VL-4B-Instruct,qwen_vl,0.13578686278619487,rgb,scene_sequence,{'answered': 298},0.17365771812080538,0.13671535852217911,298
1.0,298,0.2372022166274399,event,298,0.36577181208053694,0.3187919463087248,0.09029807288984434,models/qwen/Qwen3-VL-4B-Instruct,qwen_vl,0.16815520200795273,rgb,scene_sequence,{'answered': 298},0.17125279642058167,0.17151454120746254,298
1.0,298,0.24450505178990506,ir,298,0.4697986577181208,0.42953020134228187,0.11558881980382857,models/qwen/Qwen3-VL-4B-Instruct,qwen_vl,0.21147122635190213,rgb,scene_sequence,{'answered': 298},0.21554809843400446,0.21794632649749907,298
1.0,298,0.2522487924389156,rgb,298,0.5067114093959731,0.4563758389261745,0.13440813068374943,models/qwen/Qwen3-VL-4B-Instruct,qwen_vl,0.2386428279423741,rgb,scene_sequence,{'answered': 298},0.23294183445190156,0.2474543595371551,298
1.0,50,0.20608628937482368,depth,50,0.28,0.26,0.10821256093447623,models/qwen/Qwen3-VL-4B-Instruct,qwen_vl,0.1568988788988789,rgb,spatial_reasoning,{'answered': 50},0.17956554556554558,0.1568988788988789,50
1.0,50,0.2966130719341887,event,50,0.38,0.36,0.21222979920983684,models/qwen/Qwen3-VL-4B-Instruct,qwen_vl,0.28108082268608586,rgb,spatial_reasoning,{'answered': 50},0.28911112571638886,0.28441415601941916,50
1.0,50,0.3248299804932772,ir,50,0.5,0.5,0.25381264417006294,models/qwen/Qwen3-VL-4B-Instruct,qwen_vl,0.35598347541691194,rgb,spatial_reasoning,{'answered': 50},0.37375736819080474,0.36239373182716833,50
1.0,50,0.36412086313669206,rgb,50,0.46,0.46,0.30978821291372816,models/qwen/Qwen3-VL-4B-Instruct,qwen_vl,0.36277322161842285,rgb,spatial_reasoning,{'answered': 50},0.35665822550342674,0.37140570025090147,50
1.0,248,0.29219344258347285,depth,248,0.23790322580645162,0.23790322580645162,0.06249524746053644,models/qwen/Qwen3-VL-4B-Instruct,qwen_vl,0.12464571718603977,rgb,text_recognition,{'answered': 248},0.1925022752553342,0.12464571718603977,248
1.0,248,0.33019132407838275,event,248,0.3286290322580645,0.3185483870967742,0.11462015402095235,models/qwen/Qwen3-VL-4B-Instruct,qwen_vl,0.19221422017899098,rgb,text_recognition,{'answered': 248},0.27260437219949313,0.19283456757353193,248
1.0,248,0.3298974596054243,ir,248,0.42338709677419356,0.40725806451612906,0.10999558038612475,models/qwen/Qwen3-VL-4B-Instruct,qwen_vl,0.20661322548419322,rgb,text_recognition,{'answered': 248},0.28980210784437704,0.20661322548419322,248
1.0,248,0.3500230124927527,rgb,248,0.4959677419354839,0.4798387096774194,0.1747205943597957,models/qwen/Qwen3-VL-4B-Instruct,qwen_vl,0.2814805754273962,rgb,text_recognition,{'answered': 248},0.3611727747270151,0.28272293781700103,248
