source_qa_id,question,source_modality,source_section,ground_truth_answer,primary_best_modalities,best_input_modalities,is_tie,tie_break_level,rgb_composite_score,rgb_rank,rgb_judge_score,rgb_task_aware_score,rgb_text_metric_mean,rgb_token_f1,ir_composite_score,ir_rank,ir_judge_score,ir_task_aware_score,ir_text_metric_mean,ir_token_f1,event_composite_score,event_rank,event_judge_score,event_task_aware_score,event_text_metric_mean,event_token_f1,depth_composite_score,depth_rank,depth_judge_score,depth_task_aware_score,depth_text_metric_mean,depth_token_f1
depth__check_mailbox_split_seg5_check_mailbox__depth_non_common__01,Are there any floating objects in the scene?,depth,depth_non_common,"No, there are no floating objects.",rgb;ir;event;depth,rgb;ir;event;depth,True,unresolved_multi_best,0.7425446895577464,1,1.0,1.0,0.127787107874154,0.2857142857142857,0.7425446895577464,1,1.0,1.0,0.127787107874154,0.2857142857142857,0.7425446895577464,1,1.0,1.0,0.127787107874154,0.2857142857142857,0.7425446895577464,1,1.0,1.0,0.127787107874154,0.2857142857142857
depth__check_mailbox_split_seg5_check_mailbox__depth_object_recognition__01,Are the stairs located closer or further away from me than the balcony railing?,depth,depth_object_recognition,The stairs are further away.,rgb;ir;event;depth,rgb;ir;event;depth,True,unresolved_multi_best,0.0020932883658264195,1,0.0,0.0,0.01395525577217613,0.0,0.0020932883658264195,1,0.0,0.0,0.01395525577217613,0.0,0.0020932883658264195,1,0.0,0.0,0.01395525577217613,0.0,0.0020932883658264195,1,0.0,0.0,0.01395525577217613,0.0
depth__check_mailbox_split_seg5_check_mailbox__depth_scene_sequence__01,Do I walk down the stairs to reach the lower level of the balcony?,depth,depth_scene_sequence,"Yes, I move down the stairs.",rgb;ir;event,rgb;ir;event,True,unresolved_multi_best,0.750553463103857,1,1.0,1.0,0.15344820813199353,0.33333333333333337,0.750553463103857,1,1.0,1.0,0.15344820813199353,0.33333333333333337,0.750553463103857,1,1.0,1.0,0.15344820813199353,0.33333333333333337,0.0007700777542309049,2,0.0,0.0,0.005133851694872699,0.0
depth__check_mailbox_split_seg5_check_mailbox__depth_spatial_reasoning__01,Is the railing positioned between me and the stairs?,depth,depth_spatial_reasoning,"Yes, the railing is between me and the stairs.",rgb;ir,rgb;ir,True,unresolved_multi_best,0.7368426876088333,1,1.0,1.0,0.11020125072555546,0.25,0.7368426876088333,1,1.0,1.0,0.11020125072555546,0.25,0.00010421869098305415,2,0.0,0.0,0.000694791273220361,0.0,0.00010421869098305415,2,0.0,0.0,0.000694791273220361,0.0
depth__check_mailbox_split_seg6_check_mailbox__depth_non_common__01,Do any chairs or tables appear to be floating above the floor in the depth frames?,depth,depth_non_common,No.,rgb;ir;event;depth,rgb;ir;event;depth,True,unresolved_multi_best,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0
depth__check_mailbox_split_seg6_check_mailbox__depth_object_recognition__01,What is the primary furniture object visible in the room after I pass the first landing?,depth,depth_object_recognition,A table.,rgb,rgb,False,composite_score,0.7420448207626857,1,1.0,0.0,0.2802988050845715,0.0,0.04204482076268573,2,0.0,0.0,0.2802988050845715,0.0,0.04204482076268573,2,0.0,0.0,0.2802988050845715,0.0,0.04204482076268573,2,0.0,0.0,0.2802988050845715,0.0
depth__check_mailbox_split_seg6_check_mailbox__depth_scene_sequence__01,What is the sequence of spaces I move through from the start to the end of the video?,depth,depth_scene_sequence,"Landing, room, closet, stairs, corridor.",event,event,False,composite_score,0.048650604313545336,2,0.0,0.0,0.1910040287569689,0.20000000000000004,0.04037727258931039,3,0.0,0.0,0.1495236976039496,0.16666666666666666,0.051519660859083105,1,0.0,0.2,0.2013631207687929,0.22222222222222224,0.048650604313545336,2,0.0,0.0,0.1910040287569689,0.20000000000000004
depth__check_mailbox_split_seg6_check_mailbox__depth_spatial_reasoning__01,Are the chairs located in front of or behind the table from my perspective when I enter the room?,depth,depth_spatial_reasoning,Behind.,rgb;ir;event;depth,rgb;ir;event;depth,True,unresolved_multi_best,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0
depth__cut_carrot_split_seg1_cut_carrot__depth_action__01,What is the main action the subject is performing?,depth,depth_action,Peeling a vegetable.,rgb;ir,rgb;ir,True,unresolved_multi_best,0.8254917842825796,1,1.0,0.5,0.5032785618838642,0.5,0.8254917842825796,1,1.0,0.5,0.5032785618838642,0.5,0.7154674251663302,2,1.0,0.0,0.10311616777553521,0.0,0.7154674251663302,2,1.0,0.0,0.10311616777553521,0.0
depth__cut_carrot_split_seg1_cut_carrot__depth_action__02,With which object is the subject interacting to prepare the food?,depth,depth_action,A round vegetable.,depth,depth,False,composite_score,0.36546742516633024,2,0.5,0.0,0.10311616777553521,0.0,0.36546742516633024,2,0.5,0.0,0.10311616777553521,0.0,0.36546742516633024,2,0.5,0.0,0.10311616777553521,0.0,0.7154674251663302,1,1.0,0.0,0.10311616777553521,0.0
depth__cut_carrot_split_seg1_cut_carrot__depth_action__03,Does the subject move the object while working?,depth,depth_action,Yes.,rgb;ir;event;depth,rgb;ir;event;depth,True,unresolved_multi_best,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0
depth__cut_carrot_split_seg1_cut_carrot__depth_action__04,Is the subject using a tool to manipulate the object?,depth,depth_action,Yes.,rgb;ir;event,rgb;ir;event,True,unresolved_multi_best,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.04204482076268573,2,0.0,0.0,0.2802988050845715,0.0
depth__cut_carrot_split_seg1_cut_carrot__depth_action__06,Are the subject's hands actively moving?,depth,depth_action,Yes.,rgb;ir;event;depth,rgb;ir;event;depth,True,unresolved_multi_best,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0
depth__cut_carrot_split_seg1_cut_carrot__depth_action__07,What is the spatial relationship between the subject's hands and the cutting board?,depth,depth_action,The hands are hovering over the board.,depth,depth,False,composite_score,0.8453285529228662,2,1.0,0.5454545454545454,0.4529792879217691,0.5454545454545454,0.8453285529228662,2,1.0,0.5454545454545454,0.4529792879217691,0.5454545454545454,0.1298204724009554,3,0.0,0.4615384615384615,0.3901701331595166,0.4615384615384615,0.8559715364214711,1,1.0,0.6,0.4990695020690669,0.6
depth__cut_carrot_split_seg1_cut_carrot__depth_action__08,Does the subject's action change during the sequence?,depth,depth_action,No.,rgb,rgb,False,composite_score,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.04204482076268573,2,0.0,0.0,0.2802988050845715,0.0,0.04204482076268573,2,0.0,0.0,0.2802988050845715,0.0,0.04204482076268573,2,0.0,0.0,0.2802988050845715,0.0
depth__cut_carrot_split_seg1_cut_carrot__depth_counting__04,Are there more than two tools present on the table?,depth,depth_counting,Yes.,rgb;ir;event,rgb;ir;event,True,unresolved_multi_best,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.04204482076268573,2,0.0,0.0,0.2802988050845715,0.0
depth__cut_carrot_split_seg1_cut_carrot__depth_counting__08,Are there any objects besides the board and tools visible?,depth,depth_counting,"Yes, one.",rgb;ir;event,rgb;ir;event,True,unresolved_multi_best,0.824534322935765,1,1.0,1.0,0.43256800085831704,0.6666666666666666,0.824534322935765,1,1.0,1.0,0.43256800085831704,0.6666666666666666,0.824534322935765,1,1.0,1.0,0.43256800085831704,0.6666666666666666,0.015467425166330283,2,0.0,0.0,0.10311616777553521,0.0
depth__cut_carrot_split_seg1_cut_carrot__depth_dynamic_counting__05,Are there any objects that move between the foreground and background?,depth,depth_dynamic_counting,No.,rgb;ir;event;depth,rgb;ir;event;depth,True,unresolved_multi_best,0.04204482076268573,1,0.0,0.0,0.2802988050845715,0.0,0.04204482076268573,1,0.0,0.0,0.2802988050845715,0.0,0.04204482076268573,1,0.0,0.0,0.2802988050845715,0.0,0.04204482076268573,1,0.0,0.0,0.2802988050845715,0.0
depth__cut_carrot_split_seg1_cut_carrot__depth_dynamic_counting__06,How many objects are manipulated by the hands?,depth,depth_dynamic_counting,One.,depth,depth,False,composite_score,0.04204482076268573,2,0.0,0.0,0.2802988050845715,0.0,0.04204482076268573,2,0.0,0.0,0.2802988050845715,0.0,0.04204482076268573,2,0.0,0.0,0.2802988050845715,0.0,0.7420448207626857,1,1.0,1.0,0.2802988050845715,0.0
depth__cut_carrot_split_seg1_cut_carrot__depth_dynamic_counting__08,Does the number of moving objects increase over the sequence?,depth,depth_dynamic_counting,No.,rgb;ir;event;depth,rgb;ir;event;depth,True,unresolved_multi_best,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0
depth__cut_carrot_split_seg1_cut_carrot__depth_dynamic_recognition__01,Is the round object moving towards me during the sequence?,depth,depth_dynamic_recognition,No.,rgb;ir,rgb;ir,True,unresolved_multi_best,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.04204482076268573,2,0.0,0.0,0.2802988050845715,0.0,0.04204482076268573,2,0.0,0.0,0.2802988050845715,0.0
depth__cut_carrot_split_seg1_cut_carrot__depth_dynamic_recognition__03,Does the object vanish from the field of view?,depth,depth_dynamic_recognition,No.,rgb;ir;event,rgb;ir;event,True,unresolved_multi_best,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.04204482076268573,2,0.0,0.0,0.2802988050845715,0.0
depth__cut_carrot_split_seg1_cut_carrot__depth_dynamic_recognition__07,Is the hand moving away from the workspace?,depth,depth_dynamic_recognition,No.,rgb;ir;event;depth,rgb;ir;event;depth,True,unresolved_multi_best,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0
depth__cut_carrot_split_seg1_cut_carrot__depth_navigation__01,Is the area shown in the video a walkable path or a static workspace?,depth,depth_navigation,Static workspace.,rgb;ir;event,rgb;ir;event,True,unresolved_multi_best,0.990625,1,1.0,1.0,0.9791666666666666,1.0,0.990625,1,1.0,1.0,0.9791666666666666,1.0,0.990625,1,1.0,1.0,0.9791666666666666,1.0,0.03194715521231362,2,0.0,0.0,0.2129810347487575,0.0
depth__cut_carrot_split_seg1_cut_carrot__depth_non_common__01,Are there any floating objects or depth artifacts indicating impossible physical geometry in the scene?,depth,depth_non_common,No.,rgb;ir;event;depth,rgb;ir;event;depth,True,unresolved_multi_best,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0
depth__cut_carrot_split_seg1_cut_carrot__depth_scene_sequence__01,Does the camera move between different rooms or spaces during the sequence?,depth,depth_scene_sequence,No.,rgb;ir;event;depth,rgb;ir;event;depth,True,unresolved_multi_best,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0
depth__cut_carrot_split_seg1_cut_carrot__depth_spatial_reasoning__01,Is the knife in front of or behind the vegetable peeler on the cutting board?,depth,depth_spatial_reasoning,Behind.,rgb;ir;event,rgb;ir;event,True,unresolved_multi_best,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.04204482076268573,2,0.0,0.0,0.2802988050845715,0.0
depth__cut_carrot_split_seg2_cut_carrot__depth_action__01,What am I doing with the small tool at the start?,depth,depth_action,Peeling.,rgb,rgb,False,composite_score,0.8728402691310644,1,1.0,0.6666666666666666,0.6270159356212379,0.6666666666666666,0.03194715521231362,3,0.0,0.0,0.2129810347487575,0.0,0.04204482076268573,2,0.0,0.0,0.2802988050845715,0.0,0.04204482076268573,2,0.0,0.0,0.2802988050845715,0.0
depth__cut_carrot_split_seg2_cut_carrot__depth_action__02,Which object am I interacting with using the knife?,depth,depth_action,Long vegetable.,rgb;ir;event;depth,rgb;ir;event;depth,True,unresolved_multi_best,0.7154674251663302,1,1.0,0.0,0.10311616777553521,0.0,0.7154674251663302,1,1.0,0.0,0.10311616777553521,0.0,0.7154674251663302,1,1.0,0.0,0.10311616777553521,0.0,0.7154674251663302,1,1.0,0.0,0.10311616777553521,0.0
depth__cut_carrot_split_seg2_cut_carrot__depth_action__03,What is the spatial consequence of the downward knife motion?,depth,depth_action,Creating a slice.,rgb;ir,rgb;ir,True,unresolved_multi_best,0.3819471552123136,1,0.5,0.0,0.2129810347487575,0.0,0.3819471552123136,1,0.5,0.0,0.2129810347487575,0.0,0.3725900500902461,2,0.5,0.0,0.15060033393497413,0.0,0.3725900500902461,2,0.5,0.0,0.15060033393497413,0.0
depth__cut_carrot_split_seg2_cut_carrot__depth_action__04,Am I using my left hand to hold the vegetable steady?,depth,depth_action,Yes.,rgb;ir;event,rgb;ir;event,True,unresolved_multi_best,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.04204482076268573,2,0.0,0.0,0.2802988050845715,0.0
depth__cut_carrot_split_seg2_cut_carrot__depth_action__05,What action do I perform before starting to slice?,depth,depth_action,Peeling.,rgb,rgb,False,composite_score,0.7420448207626857,1,1.0,0.0,0.2802988050845715,0.0,0.04204482076268573,2,0.0,0.0,0.2802988050845715,0.0,0.04204482076268573,2,0.0,0.0,0.2802988050845715,0.0,0.04204482076268573,2,0.0,0.0,0.2802988050845715,0.0
depth__cut_carrot_split_seg2_cut_carrot__depth_action__07,Am I putting the slices into the bowl?,depth,depth_action,No.,rgb;ir;event;depth,rgb;ir;event;depth,True,unresolved_multi_best,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0
depth__cut_carrot_split_seg2_cut_carrot__depth_action__08,What is the right hand doing at the end of the video?,depth,depth_action,Retracting.,event,event,False,composite_score,0.03194715521231362,2,0.0,0.0,0.2129810347487575,0.0,0.03194715521231362,2,0.0,0.0,0.2129810347487575,0.0,0.3819471552123136,1,0.5,0.0,0.2129810347487575,0.0,0.03194715521231362,2,0.0,0.0,0.2129810347487575,0.0
depth__cut_carrot_split_seg2_cut_carrot__depth_counting__01,How many knives are being used at once?,depth,depth_counting,One.,rgb;ir;event;depth,rgb;ir;event;depth,True,unresolved_multi_best,0.7420448207626857,1,1.0,1.0,0.2802988050845715,0.0,0.7420448207626857,1,1.0,1.0,0.2802988050845715,0.0,0.7420448207626857,1,1.0,1.0,0.2802988050845715,0.0,0.7420448207626857,1,1.0,1.0,0.2802988050845715,0.0
depth__cut_carrot_split_seg2_cut_carrot__depth_counting__02,How many hands are visible in the close-range workspace?,depth,depth_counting,Two.,rgb;ir;event,rgb;ir;event,True,unresolved_multi_best,0.7420448207626857,1,1.0,1.0,0.2802988050845715,0.0,0.7420448207626857,1,1.0,1.0,0.2802988050845715,0.0,0.7420448207626857,1,1.0,1.0,0.2802988050845715,0.0,0.04204482076268573,2,0.0,0.0,0.2802988050845715,0.0
depth__cut_carrot_split_seg2_cut_carrot__depth_counting__03,How many cutting boards are laid out?,depth,depth_counting,One.,rgb;ir;event;depth,rgb;ir;event;depth,True,unresolved_multi_best,0.7420448207626857,1,1.0,1.0,0.2802988050845715,0.0,0.7420448207626857,1,1.0,1.0,0.2802988050845715,0.0,0.7420448207626857,1,1.0,1.0,0.2802988050845715,0.0,0.7420448207626857,1,1.0,1.0,0.2802988050845715,0.0
depth__cut_carrot_split_seg2_cut_carrot__depth_counting__06,How many background spheres are on the string?,depth,depth_counting,Four.,rgb;ir;event;depth,rgb;ir;event;depth,True,unresolved_multi_best,0.04204482076268573,1,0.0,0.0,0.2802988050845715,0.0,0.04204482076268573,1,0.0,0.0,0.2802988050845715,0.0,0.04204482076268573,1,0.0,0.0,0.2802988050845715,0.0,0.04204482076268573,1,0.0,0.0,0.2802988050845715,0.0
depth__cut_carrot_split_seg2_cut_carrot__depth_counting__07,How many tools (knife and peeler) are used in total?,depth,depth_counting,Two.,rgb;ir;event;depth,rgb;ir;event;depth,True,unresolved_multi_best,0.7420448207626857,1,1.0,1.0,0.2802988050845715,0.0,0.7420448207626857,1,1.0,1.0,0.2802988050845715,0.0,0.7420448207626857,1,1.0,1.0,0.2802988050845715,0.0,0.7420448207626857,1,1.0,1.0,0.2802988050845715,0.0
depth__cut_carrot_split_seg2_cut_carrot__depth_counting__08,How many primary workspaces are defined by boards?,depth,depth_counting,One.,rgb;ir;event,rgb;ir;event,True,unresolved_multi_best,0.7420448207626857,1,1.0,1.0,0.2802988050845715,0.0,0.7420448207626857,1,1.0,1.0,0.2802988050845715,0.0,0.7420448207626857,1,1.0,1.0,0.2802988050845715,0.0,0.04204482076268573,2,0.0,0.0,0.2802988050845715,0.0
depth__cut_carrot_split_seg2_cut_carrot__depth_dynamic_counting__01,How many hands are actively moving in the workspace?,depth,depth_dynamic_counting,Two.,rgb;ir;event,rgb;ir;event,True,unresolved_multi_best,0.7420448207626857,1,1.0,1.0,0.2802988050845715,0.0,0.7420448207626857,1,1.0,1.0,0.2802988050845715,0.0,0.7420448207626857,1,1.0,1.0,0.2802988050845715,0.0,0.04204482076268573,2,0.0,0.0,0.2802988050845715,0.0
depth__cut_carrot_split_seg2_cut_carrot__depth_dynamic_counting__05,How many peelers are seen moving in the first half?,depth,depth_dynamic_counting,One.,rgb;event;depth,rgb;event;depth,True,unresolved_multi_best,0.7420448207626857,1,1.0,1.0,0.2802988050845715,0.0,0.04204482076268573,2,0.0,0.0,0.2802988050845715,0.0,0.7420448207626857,1,1.0,1.0,0.2802988050845715,0.0,0.7420448207626857,1,1.0,1.0,0.2802988050845715,0.0
depth__cut_carrot_split_seg2_cut_carrot__depth_dynamic_counting__06,How many slices are seen falling away from the vegetable?,depth,depth_dynamic_counting,Several.,rgb,rgb,False,composite_score,0.7420448207626857,1,1.0,0.0,0.2802988050845715,0.0,0.3920448207626857,2,0.5,0.0,0.2802988050845715,0.0,0.04204482076268573,3,0.0,0.0,0.2802988050845715,0.0,0.3920448207626857,2,0.5,0.0,0.2802988050845715,0.0
depth__cut_carrot_split_seg2_cut_carrot__depth_dynamic_counting__08,How many times is a tool swapped in the sequence?,depth,depth_dynamic_counting,Once.,rgb;event;depth,rgb;event;depth,True,unresolved_multi_best,0.7420448207626857,1,1.0,0.0,0.2802988050845715,0.0,0.04204482076268573,2,0.0,0.0,0.2802988050845715,0.0,0.7420448207626857,1,1.0,0.0,0.2802988050845715,0.0,0.7420448207626857,1,1.0,0.0,0.2802988050845715,0.0
