anls,answer_length_chars,baseline_gpu_gb,benchmark_type,bleu_4,boolean_accuracy,character_f1,conciseness_violation,frame_count,ground_truth_answer,incremental_peak_gpu_gb,input_type,judge_error_type,judge_label,judge_model,judge_reason,judge_score,latency_seconds,max_frames_per_item,meteor,modality,model_answer,model_key,model_name,normalized_exact_match,numeric_accuracy,pair_key,peak_gpu_gb,provider,qa_id,question,reason,record_id,repetition_flag,repetition_ratio,rouge_l_f1,section,sequence_order_score,set_f1,source_path,status,task_aware_metric,task_aware_reason,task_aware_score,token_f1,token_precision,token_recall
1.0,1,6.146,shared_balanced_frame_count_smoke_v1,1.0,,1.0,False,8,1.,2.065,frame,none,correct,gemini-3.1-flash-lite,Matches ground truth.,1.0,1.1053,,0.5,rgb,1,internvl:InternVL3_5-8B-Instruct:frame:14b0c2e5,models/internvl/InternVL3_5-8B-Instruct,1.0,1.0,aligned_dataset/brew_tea_split/Seg1/rgb,8.211,internvl,rgb__aligned_dataset_brew_tea_split_seg1_rgb__counting__09,How many tea tray units are on the table?,,e3d3ff78c80bb41f989fb44b,False,0.0,1.0,counting,1.0,1.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/internvl_InternVL3_5-8B-Instruct.json,answered,numeric_accuracy,Counting question.,1.0,1.0,1.0,1.0
0.0,1,6.146,shared_balanced_frame_count_smoke_v1,0.8408964152537145,,0.0,False,8,One.,2.073,frame,none,correct,gemini-3.1-flash-lite,Matches ground truth.,1.0,1.1308,,0.0,rgb,1,internvl:InternVL3_5-8B-Instruct:frame:14b0c2e5,models/internvl/InternVL3_5-8B-Instruct,0.0,1.0,aligned_dataset/brew_tea_split/Seg1/rgb,8.219,internvl,rgb__aligned_dataset_brew_tea_split_seg1_rgb__dynamic_counting__01,How many hands enter the frame to interact with the tea set?,,0f3c2c07b71cfb587a64727a,False,0.0,0.0,dynamic_counting,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/internvl_InternVL3_5-8B-Instruct.json,answered,numeric_accuracy,Counting question.,1.0,0.0,0.0,0.0
1.0,3,6.146,shared_balanced_frame_count_smoke_v1,1.0,1.0,1.0,False,8,No.,2.066,frame,none,correct,gemini-3.1-flash-lite,Matches ground truth.,1.0,1.1539,,0.5,rgb,No.,internvl:InternVL3_5-8B-Instruct:frame:14b0c2e5,models/internvl/InternVL3_5-8B-Instruct,1.0,,aligned_dataset/brew_tea_split/Seg1/rgb,8.213,internvl,rgb__aligned_dataset_brew_tea_split_seg1_rgb__dynamic_counting__02,Does any other person appear in the video?,,8bf9f4807069ff1b257755c9,False,0.0,1.0,dynamic_counting,1.0,1.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/internvl_InternVL3_5-8B-Instruct.json,answered,boolean_accuracy,Ground truth is a boolean answer.,1.0,1.0,1.0,1.0
1.0,3,6.146,shared_balanced_frame_count_smoke_v1,1.0,1.0,1.0,False,8,No.,2.065,frame,none,correct,gemini-3.1-flash-lite,Matches ground truth.,1.0,1.135,,0.5,rgb,No.,internvl:InternVL3_5-8B-Instruct:frame:14b0c2e5,models/internvl/InternVL3_5-8B-Instruct,1.0,,aligned_dataset/brew_tea_split/Seg1/rgb,8.211,internvl,rgb__aligned_dataset_brew_tea_split_seg1_rgb__dynamic_counting__03,Do any animals move across the scene?,,2776c6d21b9ce6b789073f03,False,0.0,1.0,dynamic_counting,1.0,1.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/internvl_InternVL3_5-8B-Instruct.json,answered,boolean_accuracy,Ground truth is a boolean answer.,1.0,1.0,1.0,1.0
1.0,2,6.146,shared_balanced_frame_count_smoke_v1,1.0,1.0,1.0,False,8,No.,2.065,frame,none,correct,gemini-3.1-flash-lite,Matches ground truth.,1.0,1.1046,,0.5,rgb,No,internvl:InternVL3_5-8B-Instruct:frame:14b0c2e5,models/internvl/InternVL3_5-8B-Instruct,1.0,,aligned_dataset/brew_tea_split/Seg1/rgb,8.211,internvl,rgb__aligned_dataset_brew_tea_split_seg1_rgb__dynamic_counting__04,Does the teapot move by itself?,,9b7e911b7b0e33e5d057d7a0,False,0.0,1.0,dynamic_counting,1.0,1.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/internvl_InternVL3_5-8B-Instruct.json,answered,boolean_accuracy,Ground truth is a boolean answer.,1.0,1.0,1.0,1.0
1.0,3,6.146,shared_balanced_frame_count_smoke_v1,1.0,1.0,1.0,False,8,No.,2.062,frame,none,correct,gemini-3.1-flash-lite,Matches ground truth.,1.0,1.1356,,0.5,rgb,No.,internvl:InternVL3_5-8B-Instruct:frame:14b0c2e5,models/internvl/InternVL3_5-8B-Instruct,1.0,,aligned_dataset/brew_tea_split/Seg1/rgb,8.208,internvl,rgb__aligned_dataset_brew_tea_split_seg1_rgb__dynamic_counting__05,Are there any flying insects?,,bd57988dd9f8e6e628710916,False,0.0,1.0,dynamic_counting,1.0,1.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/internvl_InternVL3_5-8B-Instruct.json,answered,boolean_accuracy,Ground truth is a boolean answer.,1.0,1.0,1.0,1.0
1.0,2,6.146,shared_balanced_frame_count_smoke_v1,1.0,1.0,1.0,False,8,No.,2.065,frame,none,correct,gemini-3.1-flash-lite,Matches ground truth.,1.0,1.103,,0.5,rgb,No,internvl:InternVL3_5-8B-Instruct:frame:14b0c2e5,models/internvl/InternVL3_5-8B-Instruct,1.0,,aligned_dataset/brew_tea_split/Seg1/rgb,8.211,internvl,rgb__aligned_dataset_brew_tea_split_seg1_rgb__dynamic_counting__07,Is there more than one person visible?,,f5e6e66f814d935bc6cb4ae5,False,0.0,1.0,dynamic_counting,1.0,1.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/internvl_InternVL3_5-8B-Instruct.json,answered,boolean_accuracy,Ground truth is a boolean answer.,1.0,1.0,1.0,1.0
0.0,1,6.146,shared_balanced_frame_count_smoke_v1,0.30934850332660563,,0.0,False,8,Multiple times.,2.068,frame,missing_detail,partially_correct,gemini-3.1-flash-lite,Vague count compared to ground truth description.,0.5,1.1125,,0.0,rgb,2,internvl:InternVL3_5-8B-Instruct:frame:14b0c2e5,models/internvl/InternVL3_5-8B-Instruct,0.0,,aligned_dataset/brew_tea_split/Seg1/rgb,8.214,internvl,rgb__aligned_dataset_brew_tea_split_seg1_rgb__dynamic_counting__08,How many times does the hand enter the frame?,,1d7e85c750cefcbe13754039,False,0.0,0.0,dynamic_counting,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/internvl_InternVL3_5-8B-Instruct.json,answered,token_f1,Counting question.,0.0,0.0,0.0,0.0
0.5,22,6.146,shared_balanced_frame_count_smoke_v1,0.19765609300943976,,0.6799999999999999,False,8,They are lying on a towel on the tea table.,2.074,frame,missing_detail,partially_correct,gemini-3.1-flash-lite,Mentions location but misses the towel context.,0.5,1.2399,,0.4152960526315789,rgb,They are on the table.,internvl:InternVL3_5-8B-Instruct:frame:14b0c2e5,models/internvl/InternVL3_5-8B-Instruct,0.0,,aligned_dataset/brew_tea_split/Seg1/rgb,8.22,internvl,rgb__aligned_dataset_brew_tea_split_seg1_rgb__non_common__01,What is slightly unusual about the placement of the sugarcane stalks?,,231b0788c4d96a818830bfc6,False,0.0,0.6666666666666666,non_common,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/internvl_InternVL3_5-8B-Instruct.json,answered,token_f1,General open-ended short answer.,0.6666666666666666,0.6666666666666666,1.0,0.5
1.0,4,6.146,shared_balanced_frame_count_smoke_v1,1.0,,1.0,False,8,Left.,2.069,frame,none,correct,gemini-3.1-flash-lite,Matches ground truth.,1.0,1.1294,,0.5,rgb,left,internvl:InternVL3_5-8B-Instruct:frame:14b0c2e5,models/internvl/InternVL3_5-8B-Instruct,1.0,,aligned_dataset/brew_tea_split/Seg1/rgb,8.216,internvl,rgb__aligned_dataset_brew_tea_split_seg1_rgb__navigation__01,Which direction are the sugarcane stalks relative to me?,,2783632ccb9d1d01196f726a,False,0.0,1.0,navigation,1.0,1.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/internvl_InternVL3_5-8B-Instruct.json,answered,sequence_order_score,Ordered or temporal answer.,1.0,1.0,1.0,1.0
0.0,38,6.146,shared_balanced_frame_count_smoke_v1,0.22089591134157885,,0.5238095238095238,False,8,Behind the cup.,2.076,frame,contradiction,incorrect,gemini-3.1-flash-lite,Wrong spatial location.,0.0,1.353,,0.20833333333333331,ir,To the right of the patterned tea cup.,internvl:InternVL3_5-8B-Instruct:frame:14b0c2e5,models/internvl/InternVL3_5-8B-Instruct,0.0,,aligned_dataset/brew_tea_split/Seg1/ir,8.222,internvl,ir__aligned_dataset_brew_tea_split_seg1_ir__spatial_reasoning__01,Where is the small glass jar positioned relative to the patterned tea cup?,,fa230e1108a369a5116bd532,False,0.0,0.25,spatial_reasoning,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/internvl_InternVL3_5-8B-Instruct.json,answered,token_f1,General open-ended short answer.,0.25,0.25,0.16666666666666666,0.5
0.0,27,6.146,shared_balanced_frame_count_smoke_v1,0.47287080450158786,,0.6451612903225806,False,8,To the right.,2.071,frame,none,correct,gemini-3.1-flash-lite,Matches ground truth.,1.0,1.3083,,0.8522727272727273,event,To the right of the teapot.,internvl:InternVL3_5-8B-Instruct:frame:14b0c2e5,models/internvl/InternVL3_5-8B-Instruct,0.0,,aligned_dataset/brew_tea_split/Seg1/event,8.217,internvl,event__aligned_dataset_brew_tea_split_seg1_event__event_spatial_reasoning__01,Where is the kettle positioned relative to the teapot?,,e2c6b350fbacaa8f71dc75c3,False,0.0,0.6666666666666666,event_spatial_reasoning,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/internvl_InternVL3_5-8B-Instruct.json,answered,token_f1,General open-ended short answer.,0.6666666666666666,0.6666666666666666,0.5,1.0
0.0,4,6.146,shared_balanced_frame_count_smoke_v1,0.049787068367863944,1.0,0.375,False,8,"Yes, it is closer.",2.095,frame,none,correct,gemini-3.1-flash-lite,Matches ground truth.,1.0,1.1452,,0.13513513513513514,depth,Yes.,internvl:InternVL3_5-8B-Instruct:frame:14b0c2e5,models/internvl/InternVL3_5-8B-Instruct,0.0,,check_mailbox_split/Seg1/check_mailbox,8.241,internvl,depth__check_mailbox_split_seg1_check_mailbox__depth_spatial_reasoning__01,Is the table-like object closer to me than the items on the floor in the further room?,,013f0488080da0570c9df7b7,False,0.0,0.4,depth_spatial_reasoning,0.5,0.6666666666666666,outputs/benchmarks/vlm_8frame_aligned/frames_8/internvl_InternVL3_5-8B-Instruct.json,answered,boolean_accuracy,Ground truth is a boolean answer.,1.0,0.4,1.0,0.25
0.0,4,6.146,shared_balanced_frame_count_smoke_v1,0.8408964152537145,,0.0,False,8,96.,2.073,frame,other,incorrect,gemini-3.1-flash-lite,Wrong temperature value.,0.0,1.2009,,0.0,ir,100.,internvl:InternVL3_5-8B-Instruct:frame:14b0c2e5,models/internvl/InternVL3_5-8B-Instruct,0.0,0.0,aligned_dataset/brew_tea_split/Seg1/ir,8.219,internvl,ir__aligned_dataset_brew_tea_split_seg1_ir__text_recognition__01,What number is initially displayed on the induction plate's digital screen?,,bbe687c9af1669465cd2bc53,False,0.0,0.0,text_recognition,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/internvl_InternVL3_5-8B-Instruct.json,answered,anls,Text-recognition answer.,0.0,0.0,0.0,0.0
0.0,18,6.146,shared_balanced_frame_count_smoke_v1,0.2179289600664314,,0.42553191489361697,False,8,Setting up and adjusting tea equipment.,2.066,frame,missing_detail,partially_correct,gemini-3.1-flash-lite,"Describes the action, but misses the setup/adjusting aspect.",0.5,1.2498,,0.08620689655172413,event,Pour tea into cup.,internvl:InternVL3_5-8B-Instruct:frame:14b0c2e5,models/internvl/InternVL3_5-8B-Instruct,0.0,,aligned_dataset/brew_tea_split/Seg1/event,8.213,internvl,event__aligned_dataset_brew_tea_split_seg1_event__event_scene_sequence__01,What is the sequence of the subject's activity?,,ec7a62e2d8bf6fbdda393c18,False,0.0,0.2,event_scene_sequence,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/internvl_InternVL3_5-8B-Instruct.json,answered,sequence_order_score,Ordered or temporal answer.,0.0,0.2,0.25,0.16666666666666666
0.0,42,6.146,shared_balanced_frame_count_smoke_v1,0.20693220168471366,,0.5753424657534247,False,8,From a room through a doorway into a second room.,2.077,frame,contradiction,incorrect,gemini-3.1-flash-lite,Contradicts scene description.,0.0,1.3044,,0.14492753623188404,depth,"living room, kitchen, hallway, living room",internvl:InternVL3_5-8B-Instruct:frame:14b0c2e5,models/internvl/InternVL3_5-8B-Instruct,0.0,,check_mailbox_split/Seg1/check_mailbox,8.224,internvl,depth__check_mailbox_split_seg1_check_mailbox__depth_scene_sequence__01,What is the sequence of spaces I move through?,,31a3f09c3e7073457306a2df,False,0.16666666666666666,0.30769230769230765,depth_scene_sequence,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/internvl_InternVL3_5-8B-Instruct.json,answered,sequence_order_score,Ordered or temporal answer.,0.0,0.30769230769230765,0.3333333333333333,0.2857142857142857
0.0,4,6.146,shared_balanced_frame_count_smoke_v1,0.8408964152537145,,0.39999999999999997,False,8,Temperature.,2.063,frame,wrong_entity,incorrect,gemini-3.1-flash-lite,Wrong entity/interpretation.,0.0,1.1269,,0.0,ir,Time,internvl:InternVL3_5-8B-Instruct:frame:14b0c2e5,models/internvl/InternVL3_5-8B-Instruct,0.0,,aligned_dataset/brew_tea_split/Seg1/ir,8.209,internvl,ir__aligned_dataset_brew_tea_split_seg1_ir__text_recognition__02,What does this number likely represent?,,3c88e84e507f206f9a5cc9bc,False,0.0,0.0,text_recognition,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/internvl_InternVL3_5-8B-Instruct.json,answered,anls,Text-recognition answer.,0.0,0.0,0.0,0.0
0.0,1,6.146,shared_balanced_frame_count_smoke_v1,0.8408964152537145,,0.0,False,8,Four.,2.063,frame,wrong_count,incorrect,gemini-3.1-flash-lite,Wrong count.,0.0,1.1512,,0.0,event,2,internvl:InternVL3_5-8B-Instruct:frame:14b0c2e5,models/internvl/InternVL3_5-8B-Instruct,0.0,0.0,aligned_dataset/brew_tea_split/Seg1/event,8.209,internvl,event__aligned_dataset_brew_tea_split_seg1_event__event_counting__01,How many tea cups can be counted?,,683f5988b274be1d9f60cf82,False,0.0,0.0,event_counting,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/internvl_InternVL3_5-8B-Instruct.json,answered,numeric_accuracy,Counting question.,0.0,0.0,0.0,0.0
0.0,3,6.146,shared_balanced_frame_count_smoke_v1,0.8408964152537145,,0.3333333333333333,False,8,Sugarcane.,2.06,frame,wrong_entity,incorrect,gemini-3.1-flash-lite,Wrong item.,0.0,1.1288,,0.0,rgb,cup,internvl:InternVL3_5-8B-Instruct:frame:14b0c2e5,models/internvl/InternVL3_5-8B-Instruct,0.0,,aligned_dataset/brew_tea_split/Seg1/rgb,8.206,internvl,rgb__aligned_dataset_brew_tea_split_seg1_rgb__navigation__07,What is on the far left?,,9c5b270c43d7f5719c80d5c6,False,0.0,0.0,navigation,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/internvl_InternVL3_5-8B-Instruct.json,answered,sequence_order_score,Ordered or temporal answer.,0.0,0.0,0.0,0.0
0.75,16,6.146,shared_balanced_frame_count_smoke_v1,0.7071067811865475,,0.88,False,8,Frame 000570.,2.069,frame,none,correct,gemini-3.1-flash-lite,Matches ground truth (frame reference).,1.0,1.3292,,0.8928571428571428,ir,frame_000570.png,internvl:InternVL3_5-8B-Instruct:frame:14b0c2e5,models/internvl/InternVL3_5-8B-Instruct,0.0,1.0,aligned_dataset/brew_tea_split/Seg1/ir,8.216,internvl,ir__aligned_dataset_brew_tea_split_seg1_ir__text_recognition__03,Which frame first clearly shows the number '97'?,,90b755ef6d1699a9a50324bf,False,0.0,0.8,text_recognition,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/internvl_InternVL3_5-8B-Instruct.json,answered,anls,Text-recognition answer.,0.75,0.8,0.6666666666666666,1.0
0.0,1,6.146,shared_balanced_frame_count_smoke_v1,0.8408964152537145,,0.0,False,8,One.,2.063,frame,wrong_count,incorrect,gemini-3.1-flash-lite,Wrong count.,0.0,1.1485,,0.0,event,2,internvl:InternVL3_5-8B-Instruct:frame:14b0c2e5,models/internvl/InternVL3_5-8B-Instruct,0.0,0.0,aligned_dataset/brew_tea_split/Seg1/event,8.209,internvl,event__aligned_dataset_brew_tea_split_seg1_event__event_counting__02,How many kettles are present?,,66f347b1978f265bafa32437,False,0.0,0.0,event_counting,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/internvl_InternVL3_5-8B-Instruct.json,answered,numeric_accuracy,Counting question.,0.0,0.0,0.0,0.0
0.5,6,6.146,shared_balanced_frame_count_smoke_v1,0.36787944117144233,,0.7499999999999999,False,8,A red basket.,2.058,frame,none,correct,gemini-3.1-flash-lite,Matches ground truth.,1.0,1.1098,,0.2631578947368421,rgb,basket,internvl:InternVL3_5-8B-Instruct:frame:14b0c2e5,models/internvl/InternVL3_5-8B-Instruct,0.0,,aligned_dataset/brew_tea_split/Seg1/rgb,8.205,internvl,rgb__aligned_dataset_brew_tea_split_seg1_rgb__navigation__08,What is behind the tray?,,146e8f27b045f03bae13b6b6,False,0.0,0.6666666666666666,navigation,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/internvl_InternVL3_5-8B-Instruct.json,answered,sequence_order_score,Ordered or temporal answer.,0.0,0.6666666666666666,1.0,0.5
0.6666666666666667,2,6.146,shared_balanced_frame_count_smoke_v1,0.8408964152537145,,0.8,False,8,100.,2.076,frame,other,incorrect,gemini-3.1-flash-lite,Wrong value.,0.0,1.152,,0.0,ir,10,internvl:InternVL3_5-8B-Instruct:frame:14b0c2e5,models/internvl/InternVL3_5-8B-Instruct,0.0,0.0,aligned_dataset/brew_tea_split/Seg1/ir,8.222,internvl,ir__aligned_dataset_brew_tea_split_seg1_ir__text_recognition__04,What number is shown on the display at the very end of the video?,,6ae35f353afbc34c7028a363,False,0.0,0.0,text_recognition,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/internvl_InternVL3_5-8B-Instruct.json,answered,anls,Text-recognition answer.,0.6666666666666667,0.0,0.0,0.0
0.0,1,6.146,shared_balanced_frame_count_smoke_v1,0.8408964152537145,,0.0,False,8,One.,2.066,frame,wrong_count,incorrect,gemini-3.1-flash-lite,Wrong count.,0.0,1.1491,,0.0,event,2,internvl:InternVL3_5-8B-Instruct:frame:14b0c2e5,models/internvl/InternVL3_5-8B-Instruct,0.0,0.0,aligned_dataset/brew_tea_split/Seg1/event,8.213,internvl,event__aligned_dataset_brew_tea_split_seg1_event__event_counting__03,How many teapots are in the scene?,,1df2b3c5a53f8c225ce0177a,False,0.0,0.0,event_counting,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/internvl_InternVL3_5-8B-Instruct.json,answered,numeric_accuracy,Counting question.,0.0,0.0,0.0,0.0
0.5833333333333333,26,6.146,shared_balanced_frame_count_smoke_v1,0.5081327481546147,1.0,0.6874999999999999,False,8,"Yes, it is clear.",2.076,frame,none,correct,gemini-3.1-flash-lite,Matches ground truth.,1.0,1.2682,,0.6388888888888888,depth,"Yes, the pathway is clear.",internvl:InternVL3_5-8B-Instruct:frame:14b0c2e5,models/internvl/InternVL3_5-8B-Instruct,0.0,,check_mailbox_split/Seg1/check_mailbox,8.222,internvl,depth__check_mailbox_split_seg1_check_mailbox__depth_navigation__01,Is the pathway through the door clear for movement?,,146ddbf096f3f6a5d5b75326,False,0.0,0.75,depth_navigation,0.5,0.5,outputs/benchmarks/vlm_8frame_aligned/frames_8/internvl_InternVL3_5-8B-Instruct.json,answered,boolean_accuracy,Ground truth is a boolean answer.,1.0,0.75,0.75,0.75
0.0,4,6.146,shared_balanced_frame_count_smoke_v1,0.1353352832366127,1.0,0.4615384615384615,False,8,"Yes, they are.",2.076,frame,none,correct,gemini-3.1-flash-lite,Matches ground truth.,1.0,1.1425,,0.17857142857142855,depth,Yes.,internvl:InternVL3_5-8B-Instruct:frame:14b0c2e5,models/internvl/InternVL3_5-8B-Instruct,0.0,,check_mailbox_split/Seg1/check_mailbox,8.222,internvl,depth__check_mailbox_split_seg1_check_mailbox__depth_dynamic_recognition__01,Is the person moving closer to me?,,2c89242d2c19655a8d5302ab,False,0.0,0.5,depth_dynamic_recognition,0.5,0.6666666666666666,outputs/benchmarks/vlm_8frame_aligned/frames_8/internvl_InternVL3_5-8B-Instruct.json,answered,boolean_accuracy,Ground truth is a boolean answer.,1.0,0.5,1.0,0.3333333333333333
0.0,12,6.146,shared_balanced_frame_count_smoke_v1,0.16954225822593183,,0.4210526315789473,False,8,On the black heating tray surface.,2.063,frame,too_vague,incorrect,gemini-3.1-flash-lite,Too vague compared to specific tray surface location.,0.0,1.1737,,0.10638297872340426,ir,on the stove,internvl:InternVL3_5-8B-Instruct:frame:14b0c2e5,models/internvl/InternVL3_5-8B-Instruct,0.0,,aligned_dataset/brew_tea_split/Seg1/ir,8.209,internvl,ir__aligned_dataset_brew_tea_split_seg1_ir__text_recognition__06,Where are the Chinese characters located?,,c4b8b4f077498bcc222239a6,False,0.0,0.28571428571428575,text_recognition,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/internvl_InternVL3_5-8B-Instruct.json,answered,anls,Text-recognition answer.,0.0,0.28571428571428575,0.5,0.2
0.0,14,6.146,shared_balanced_frame_count_smoke_v1,0.38753858253732953,,0.30303030303030304,False,8,Moving through a doorway.,2.074,frame,contradiction,incorrect,gemini-3.1-flash-lite,Contradicts ground truth action.,0.0,1.1516,,0.0,depth,Check mailbox.,internvl:InternVL3_5-8B-Instruct:frame:14b0c2e5,models/internvl/InternVL3_5-8B-Instruct,0.0,,check_mailbox_split/Seg1/check_mailbox,8.22,internvl,depth__check_mailbox_split_seg1_check_mailbox__depth_action__01,What is my primary action in the video?,,01221c0391a8226345aff971,False,0.0,0.0,depth_action,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/internvl_InternVL3_5-8B-Instruct.json,answered,token_f1,General open-ended short answer.,0.0,0.0,0.0,0.0
0.0,14,6.146,shared_balanced_frame_count_smoke_v1,0.4518010018049224,,0.56,False,8,Around frame 420.,2.069,frame,other,incorrect,gemini-3.1-flash-lite,Wrong time reference.,0.0,1.286,,0.0,rgb,At 300 frames.,internvl:InternVL3_5-8B-Instruct:frame:14b0c2e5,models/internvl/InternVL3_5-8B-Instruct,0.0,0.0,aligned_dataset/brew_tea_split/Seg1/rgb,8.216,internvl,rgb__aligned_dataset_brew_tea_split_seg1_rgb__dynamic_recognition__01,When does the hand first start interacting with the kettle?,,6b899c9ff96d674b2f416e90,False,0.0,0.0,dynamic_recognition,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/internvl_InternVL3_5-8B-Instruct.json,answered,token_f1,General open-ended short answer.,0.0,0.0,0.0,0.0
0.6428571428571428,23,6.146,shared_balanced_frame_count_smoke_v1,0.4260520663282873,,0.7555555555555556,False,8,To monitor water temperature.,2.071,frame,none,correct,gemini-3.1-flash-lite,Matches ground truth.,1.0,1.1886,,0.2564102564102564,ir,to show the temperature,internvl:InternVL3_5-8B-Instruct:frame:14b0c2e5,models/internvl/InternVL3_5-8B-Instruct,0.0,,aligned_dataset/brew_tea_split/Seg1/ir,8.217,internvl,ir__aligned_dataset_brew_tea_split_seg1_ir__text_recognition__07,What is the purpose of the digital numbers on the tray?,,653bce3f959c88d26aa465d6,False,0.0,0.5714285714285715,text_recognition,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/internvl_InternVL3_5-8B-Instruct.json,answered,anls,Text-recognition answer.,0.6428571428571428,0.5714285714285715,0.6666666666666666,0.5
